string,string,string,string,string,string,int
30025,attachment,acharlie45_gunperks,8684,iw9,,0
30026,attachment,acharlie45_undermounts,8685,iw9,,0
30027,attachment,acharlie45_muzzles,8686,iw9,,0
30028,attachment,acharlie45_frontpieces,8687,iw9,,0
30044,attachment,rec_helima_v4,8688,iw9,,0
30045,attachment,bar_ar_long_p52_helima_v4,8689,iw9,,0
30046,attachment,stock_ar_light_p52_helima_v4,8690,iw9,,0
30047,attachment,mag_ar_p52_helima_v4,8691,iw9,,0
30048,attachment,comb_tac_p52_helima_v4,8692,iw9,,0
30049,attachment,iw9_minireddot04_tall_helima_v4,8693,iw9,,0
30050,attachment,comp_ar_04_helima_v4,8694,iw9,,0
30051,attachment,pgrip_p52_helima_v4,8695,iw9,LAUNCH,0
30052,attachment,rec_helima_v5,8696,iw9,,0
30053,attachment,bar_ar_p52_helima_v5,8697,iw9,,0
30054,attachment,stock_ar_p52_helima_v5,8698,iw9,,0
30055,attachment,mag_ar_p52_helima_v5,8699,iw9,,0
30056,attachment,comb_p52_helima_v5,8700,iw9,,0
30057,attachment,bar_ar_short_reflex_p52_helima_v5,8701,iw9,,0
30058,attachment,ammo_556n_op_helima_v5,8702,iw9,LAUNCH,0
30059,attachment,silencer03_ar_helima_v5,8703,iw9,,0
30060,attachment,pgrip_p52_helima_v5,8704,iw9,LAUNCH,0
30061,attachment,grip_angled14_helima_v5,8705,iw9,LAUNCH,0
30062,attachment,laserbox_ads02_helima_v5,8706,iw9,,0
30063,attachment,rec_acharlie45_v3,8707,iw9,,0
30064,attachment,bar_sm_long_p43_acharlie45_v3,8708,iw9,,0
30065,attachment,stock_sm_p43_acharlie45_v3,8709,iw9,,0
30066,attachment,mag_sm_large_p43_acharlie45_v3,8710,iw9,,0
30067,attachment,iw9_minireddot03_tall_acharlie45_v3,8711,iw9,,0
30068,attachment,comp_sm_06_acharlie45_v3,8712,iw9,,0
30069,attachment,pgrip_sm_tac_p43_acharlie45_v3,8713,iw9,LAUNCH,0
30070,attachment,rec_aviktor_v26,8714,iw9,,0
30071,attachment,bar_sm_p04_aviktor_v26,8715,iw9,,0
30072,attachment,stock_sh_light_p04_aviktor_v26,8716,iw9,,0
30073,attachment,mag_sm_p04_aviktor_v26,8717,iw9,,0
30074,attachment,ammo_9p_op_aviktor_v26,8718,iw9,LAUNCH,0
30075,attachment,flash_sm_01_aviktor_v26,8719,iw9,LAUNCH,0
30076,attachment,pgrip_tac_p04_aviktor_v26,8720,iw9,LAUNCH,0
30077,attachment,grip_angled02_aviktor_v26,8721,iw9,LAUNCH,0
30078,attachment,iw9_rec_charlie725_v3,8722,iw9,,0
30079,attachment,bar_sh_xlong_p14_charlie725_v3,8723,iw9,,0
30080,attachment,stockr_sh_heavy_p14_charlie725_v3,8724,iw9,,0
30081,attachment,guard_heavy_p14_charlie725_v3,8725,iw9,,0
30082,attachment,charlie725_choke04_charlie725_v3,8726,iw9,,0
30083,attachment,grip_angled09_charlie725_v3,8727,iw9,LAUNCH,0
30084,attachment,rec_pgolf1_v3,8728,iw9,,0
30085,attachment,bar_sn_p02_pgolf1_v3,8729,iw9,,0
30086,attachment,stock_sn_p02_pgolf1_v3,8730,iw9,,0
30087,attachment,mag_sn_p02_pgolf1_v3,8731,iw9,,0
30088,attachment,dmscope_vz01_pgolf1_v3,8732,iw9,,0
30089,attachment,grip_angled03_pgolf1_v3,8733,iw9,LAUNCH,0
30090,attachment,ammo_762n_op_pgolf1_v3,8734,iw9,LAUNCH,0
30091,attachment,comp_br_03_pgolf1_v3,8735,iw9,,0
30092,attachment,pgrip_dm_snp_p02_pgolf1_v3,8736,iw9,LAUNCH,0
30093,attachment,laserbox_ads01_pgolf1_v3,8737,iw9,,0
30103,attachment,rec_ngolf7_v7,8738,iw9,,0
30104,attachment,bar_lm_hvylong_p17_ngolf7_v7,8739,iw9,,0
30105,attachment,stock_lm_p17_ngolf7_v7,8740,iw9,,0
30106,attachment,belt_lm_p17_ngolf7_v7,8741,iw9,,0
30107,attachment,ammo_762n_db_ngolf7_v7,8742,iw9,LAUNCH,0
30108,attachment,silencer01_br_ngolf7_v7,8743,iw9,,0
30109,attachment,pgrip_ass_p17_ngolf7_v7,8744,iw9,LAUNCH,0
30110,attachment,rec_tango9_v1,8745,iw9,,0
30111,attachment,bar_pi_p49_tango9_v1,8746,iw9,,0
30112,attachment,stockpno_pi_heavy_p49_tango9_v1,8747,iw9,,0
30113,attachment,mag_pi_small_p49_tango9_v1,8748,iw9,,0
30114,attachment,ammo_9p_op_tango9_v1,8749,iw9,LAUNCH,0
30115,attachment,comp_sm_04_tango9_v1,8750,iw9,,0
30116,attachment,pgrip_tac_p49_tango9_v1,8751,iw9,LAUNCH,0
30117,attachment,laserpstl_ads02_tango9_v1,8752,iw9,,0
30118,attachment,rec_acharlie45_v2,8753,iw9,,0
30119,attachment,barsil_sm_p43_acharlie45_v2,8754,iw9,,0
30120,attachment,stock_sm_heavy_p43_acharlie45_v2,8755,iw9,,0
30121,attachment,mag_sm_p43_acharlie45_v2,8756,iw9,,0
30122,attachment,reflex02_tall_acharlie45_v2,8757,iw9,,0
30123,attachment,pgrip_sm_tac_p43_acharlie45_v2,8758,iw9,LAUNCH,0
30124,attachment,grip_angled05_acharlie45_v2,8759,iw9,LAUNCH,0
30125,attachment,rec_alpha57_v4,8760,iw9,,0
30126,attachment,bar_sm_p01_alpha57_v4,8761,iw9,,0
30127,attachment,stock_ar_tactical_p01_alpha57_v4,8762,iw9,,0
30128,attachment,mag_sm_p01_alpha57_v4,8763,iw9,,0
30129,attachment,reflex01_tall_alpha57_v4,8764,iw9,,0
30130,attachment,silencer05_sm_alpha57_v4,8765,iw9,,0
30131,attachment,pgrip_aim_p01_alpha57_v4,8766,iw9,LAUNCH,0
30132,attachment,laserbox_hip01_p01_alpha57_v4,8767,iw9,,0
30133,attachment,iw9_rec_beta_v1,8768,iw9,,0
30134,attachment,bar_sm_lgtshort_p04_beta_v1,8769,iw9,,0
30135,attachment,stockno_sm_p04_beta_v1,8770,iw9,,0
30136,attachment,magheli_sm_p04_beta_v1,8771,iw9,,0
30137,attachment,pgrip_p04_beta_v1,8772,iw9,LAUNCH,0
30138,attachment,laserbox_ads02_beta_v1,8773,iw9,,0
30139,attachment,rec_rkilo_v3,8774,iw9,,0
30140,attachment,bar_lm_long_p04_rkilo_v3,8775,iw9,,0
30141,attachment,stock_lmg_heavy_p04_rkilo_v3,8776,iw9,,0
30142,attachment,drum_lm_large_p04_rkilo_v3,8777,iw9,,0
30143,attachment,flash_br_03_rkilo_v3,8778,iw9,,0
30144,attachment,pgrip_p04_rkilo_v3,8779,iw9,LAUNCH,0
30145,attachment,laserbox_ads02_rkilo_v3,8780,iw9,,0
30146,attachment,rec_kilo53_v15,8781,iw9,,0
30147,attachment,bar_lm_p02_kilo53_v15,8782,iw9,,0
30148,attachment,stock_sn_p02_kilo53_v15,8783,iw9,,0
30149,attachment,drum_ar_p02_kilo53_v15,8784,iw9,,0
30150,attachment,iw9_minireddot04_tall_kilo53_v15,8785,iw9,,0
30151,attachment,comp_ar_03_kilo53_v15,8786,iw9,,0
30152,attachment,pgrip_ar_ass_p02_kilo53_v15,8787,iw9,LAUNCH,0
30153,attachment,rec_helima_v7,8788,iw9,,0
30154,attachment,bar_ar_longhvy_p52_helima_v7,8789,iw9,,0
30155,attachment,stock_ar_p52_helima_v7,8790,iw9,,0
30156,attachment,mag_ar_large_p52_helima_v7,8791,iw9,,0
30157,attachment,comb_p52_helima_v7,8792,iw9,,0
30158,attachment,bar_ar_longhvy_scope_p52_helima_v7,8793,iw9,,0
30159,attachment,ammo_556n_hv_helima_v7,8794,iw9,LAUNCH,0
30160,attachment,comp_ar_08_helima_v7,8795,iw9,,0
30161,attachment,pgrip_p52_helima_v7,8796,iw9,LAUNCH,0
30162,attachment,grip_angled05_helima_v7,8797,iw9,LAUNCH,0
30163,attachment,rec_kilo53_v1,8798,iw9,,0
30164,attachment,bar_ar_short_p02_kilo53_v1,8799,iw9,,0
30165,attachment,stock_sn_p02_kilo53_v1,8800,iw9,,0
30166,attachment,mag_ar_p02_kilo53_v1,8801,iw9,,0
30167,attachment,holo02_kilo53_v1,8802,iw9,,0
30168,attachment,ammo_556n_hv_kilo53_v1,8803,iw9,LAUNCH,0
30169,attachment,pgrip_ar_ass_p02_kilo53_v1,8804,iw9,LAUNCH,0
30170,attachment,grip_vertshort01_kilo53_v1,8805,iw9,LAUNCH,0
30252,attachment,jup_cp01_sh_aromeo410_frontpieces,8806,jup,,0
30253,attachment,jup_cp01_sh_aromeo410_backpieces,8807,jup,,0
30254,attachment,jup_cp01_sh_aromeo410_magazines,8808,jup,,0
30255,attachment,jup_cp01_sh_aromeo410_optics,8809,jup,,0
30256,attachment,jup_cp01_sh_aromeo410_undermounts,8810,jup,,0
30257,attachment,jup_cp01_sh_aromeo410_muzzles,8811,jup,,0
30258,attachment,jup_cp01_sh_aromeo410_reargrips,8812,jup,,0
30260,attachment,jup_cp01_sh_aromeo410_extras,8814,jup,,0
30261,attachment,jup_cp01_sh_aromeo410_gunperks,8815,jup,,0
30262,attachment,jup_cp01_sh_aromeo410_tuning,8816,jup,,0
30267,attachment,jup_choke_sh05,8817,jup,BETA,0
30274,attachment,jup_cp01_bar_long,8818,jup,,0
30278,attachment,jup_cp01_bar_long_mike4,8819,jup,,0
30279,attachment,jup_cp01_stock_assault,8820,jup,,0
30280,attachment,jup_cp01_mag_16_410g,8821,jup,,0
30281,attachment,jup_cp01_mag_32_410g,8822,jup,,0
30286,attachment,jup_aromeo410_ironsdefault,8823,jup,,0
30287,attachment,jup_ammo_410g,8824,jup,,0
30314,attachment,jup_jp01_comb_default,8825,jup,,0
30358,attachment,bgrip_lgt_p03_ahotel_v12,8826,iw9,LAUNCH,0
30359,attachment,bgrip_lgt_p03_augolf_v13,8827,iw9,LAUNCH,0
30360,attachment,bgrip_lgt_p03_augolf_v8,8828,iw9,LAUNCH,0
30433,attachment,ammo_12g_sl_mbravo_v11,8829,iw9,LAUNCH,0
30437,attachment,rec_mpapa5_v21,8830,iw9,,0
30438,attachment,bar_sm_light_p02_mpapa5_v21,8831,iw9,,0
30439,attachment,stock_sm_p02_mpapa5_v21,8832,iw9,,0
30440,attachment,mag_sm_large_p02_mpapa5_v21,8833,iw9,,0
30441,attachment,comp_sm_06_mpapa5_v21,8834,iw9,,0
30442,attachment,pgrip_sm_ass_p02_mpapa5_v21,8835,iw9,LAUNCH,0
30443,attachment,lasercyl_ads04_mpapa5_v21,8836,iw9,,0
30444,attachment,iw9_rec_scharlie_v22,8837,iw9,,0
30445,attachment,bar_ar_p05_scharlie_v22,8838,iw9,,0
30446,attachment,stock_sm_p05_scharlie_v22,8839,iw9,,0
30447,attachment,mag_ar_p05_scharlie_v22,8840,iw9,,0
30448,attachment,reflex05_tall_scharlie_v22,8841,iw9,,0
30449,attachment,ammo_556n_scharlie_v22,8842,iw9,LAUNCH,0
30450,attachment,comp_ar_05_scharlie_v22,8843,iw9,,0
30451,attachment,pgrip_p05_scharlie_v22,8844,iw9,LAUNCH,0
30452,attachment,grip_angled02_scharlie_v22,8845,iw9,LAUNCH,0
30453,attachment,laserbox_ads02_scharlie_v22,8846,iw9,,0
30454,attachment,rec_mpapa5_v13,8847,iw9,,0
30455,attachment,bar_sm_long_p02_mpapa5_v13,8848,iw9,,0
30456,attachment,stock_sm_p02_mpapa5_v13,8849,iw9,,0
30457,attachment,mag_sm_large_p02_mpapa5_v13,8850,iw9,,0
30458,attachment,ammo_9p_op_mpapa5_v13,8851,iw9,LAUNCH,0
30459,attachment,breacher_sm_02_mpapa5_v13,8852,iw9,,0
30460,attachment,pgrip_sm_tac_p02_mpapa5_v13,8853,iw9,LAUNCH,0
30461,attachment,rec_limax_v12,8854,iw9,,0
30462,attachment,bar_sn_hvylong_p22_limax_v12,8855,iw9,,0
30463,attachment,stock_sn_p22_limax_v12,8856,iw9,,0
30464,attachment,mag_sn_p22_limax_v12,8857,iw9,,0
30465,attachment,hybridscope_sn01_le_limax_v12,8858,iw9,,0
30466,attachment,ammo_50b_ap_limax_v12,8859,iw9,LAUNCH,0
30467,attachment,silencer01_sn_limax_v12,8860,iw9,,0
30468,attachment,pgrip_p22_limax_v12,8861,iw9,LAUNCH,0
30469,attachment,rec_golf17_v14,8862,iw9,,0
30470,attachment,bar_pi_p24_golf17_v14,8863,iw9,,0
30471,attachment,stockp_pi_p24_golf17_v14,8864,iw9,,0
30472,attachment,mag_pi_p24_golf17_v14,8865,iw9,,0
30473,attachment,pgrip_tac_p24_golf17_v14,8866,iw9,LAUNCH,0
30474,attachment,trigger_light_p24_golf17_v14,8867,iw9,,0
30475,attachment,laserpstl_ads02_golf17_v14,8868,iw9,,0
30476,attachment,ammo_sm_acharlie45_v2,8869,iw9,LAUNCH,0
30563,attachment,ammo_sn_mromeo_v11,8870,iw9,LAUNCH,0
30669,attachment,rec_ralpha,8874,iw9,,0
30670,attachment,stock_ar_lgt_tactical_p08,8875,iw9,,0
30671,attachment,stockno_ar_p08,8876,iw9,,0
30672,attachment,bar_ar_short2_p08,8877,iw9,,0
30673,attachment,mag_ar_heavy2_p08,8878,iw9,,0
30676,attachment,ironsdefault_ralpha,8879,iw9,,0
30677,attachment,pgrip_p08_ralpha,8880,iw9,LAUNCH,0
30678,attachment,iw9_ar_ralpha_tuning,8881,iw9,,0
30698,attachment,rec_dechoauto_v2,8882,iw9,,0
30699,attachment,bar_pi_long_p25_dechoauto_v2,8883,iw9,,0
30700,attachment,mag_pi_xlarge_p25_dechoauto_v2,8884,iw9,,0
30701,attachment,ammo_50p_op_dechoauto_v2,8885,iw9,LAUNCH,0
30702,attachment,silencer_decho_dechoauto_v2,8886,iw9,,0
30703,attachment,pgrip_p25_dechoauto_v2,8887,iw9,LAUNCH,0
30704,attachment,trigger_p25_dechoauto_v2,8888,iw9,,0
30717,attachment,rec_mike1014_v11,8892,iw9,,0
30718,attachment,bar_sh_p12_mike1014_v11,8893,iw9,,0
30719,attachment,stock_sh_light_p12_mike1014_v11,8894,iw9,,0
30720,attachment,guard_p12_mike1014_v11,8895,iw9,,0
30721,attachment,grip_angled01_mike1014_v11,8896,iw9,LAUNCH,0
30722,attachment,choke_sh02_mike1014_v11,8897,iw9,,0
30723,attachment,pgrip_tac_p12_mike1014_v11,8898,iw9,LAUNCH,0
30724,attachment,bolt_p12_mike1014_v11,8899,iw9,,0
30725,attachment,lasercyl_ads05_mike1014_v11,8900,iw9,,0
30726,attachment,rec_scromeo_v3,8901,iw9,,0
30727,attachment,bar_sn_long_p05_scromeo_v3,8902,iw9,,0
30728,attachment,stock_sn_light_p05_scromeo_v3,8903,iw9,,0
30729,attachment,mag_sn_p05_scromeo_v3,8904,iw9,,0
30730,attachment,fourx05_scromeo_v3,8905,iw9,,0
30731,attachment,grip_angled01_scromeo_v3,8906,iw9,LAUNCH,0
30732,attachment,pgrip_snp_p05_scromeo_v3,8907,iw9,LAUNCH,0
30771,attachment,grip_pi_dechoauto_v2,8908,iw9,LAUNCH,0
30775,attachment,jup_anov94_rec,8909,jup,,0
30817,attachment,selectsemi_acharlie45,8918,iw9,,0
30822,attachment,jup_silencer_br_08,8922,jup,BETA,0
30823,attachment,jup_jp06_ub_bipod,8923,jup,,0
30825,attachment,jup_jp17_sn_hsierra_bolt,8924,jup,,0
30826,attachment,jup_jp17_sn_hsierra_bolt_heavy,8925,jup,,0
30827,attachment,jup_jp17_sn_hsierra_bolt_light,8926,jup,,0
30828,attachment,ammo_ar_helima_v4,8927,iw9,LAUNCH,0
30829,attachment,ammo_sm_acharlie45_v3,8928,iw9,LAUNCH,0
30830,attachment,equip_rec_frag_v1,8929,iw9,,0
30831,attachment,equip_frag_rec,8930,iw9,,0
31331,attachment,ammo_sm_mpapa5_v16,8931,iw9,LAUNCH,0
31332,attachment,rec_ahotel_v12,8932,iw9,,0
31333,attachment,barsil_lm_p03_ahotel_v12,8933,iw9,,0
31334,attachment,stock_sm_p03_ahotel_v12,8934,iw9,,0
31335,attachment,drum_lm_p03_ahotel_v12,8935,iw9,,0
31336,attachment,comb_heavy_p03_ahotel_v12,8936,iw9,,0
31337,attachment,reflex06_tall_ahotel_v12,8937,iw9,,0
31338,attachment,bgrip_hvy_p03_ahotel_v12,8938,iw9,LAUNCH,0
31339,attachment,grip_angled02_ahotel_v12,8939,iw9,LAUNCH,0
31340,attachment,scope_sn_la700_v5,8940,iw9,,0
31343,attachment,iw9_me_tacknife07_rec_v0,8941,iw9,,0
31344,attachment,equip_throwingknife_rec,8942,iw9,,0
31345,attachment,equip_rec_throwingknife_05v0,8943,iw9,,0
31427,attachment,ammo_sm_mpapax_v17,8944,iw9,LAUNCH,0
31428,attachment,ammo_ar_acharlie300_v10,8945,iw9,LAUNCH,0
31433,attachment,jup_silencer_08,8946,jup,LAUNCH,0
31567,attachment,rec_walpha,8951,iw9,,0
31568,attachment,stock_sn_p54,8952,iw9,,0
31569,attachment,bar_sn_p54,8953,iw9,,0
31570,attachment,barbip_sn_p54,8954,iw9,,0
31571,attachment,pgrip_p54,8955,iw9,LAUNCH,0
31572,attachment,mag_sn_p54,8956,iw9,,0
31573,attachment,guard_p54,8957,iw9,,0
31574,attachment,snscope06,8958,iw9,,0
31575,attachment,iw9_sn_walpha_tuning,8959,iw9,,0
31577,attachment,bipod_walpha,8960,iw9,,0
31583,attachment,rec_kilo21_v2,8961,iw9,,0
31584,attachment,bar_lm_short_p02_kilo21_v2,8962,iw9,,0
31585,attachment,stock_ar_tactical_p02_kilo21_v2,8963,iw9,,0
31586,attachment,belt_lm_p02_kilo21_v2,8964,iw9,,0
31587,attachment,holo03_kilo21_v2,8965,iw9,,0
31588,attachment,comp_br_04_kilo21_v2,8966,iw9,,0
31589,attachment,pgrip_lm_aim_p02_kilo21_v2,8967,iw9,LAUNCH,0
31600,attachment,jup_cp01_barsil,8968,jup,,0
31994,attachment,ammo_br_ngsierra_v8,8969,iw9,LAUNCH,0
32023,attachment,jup_jp36_sn_boscar_frontpieces,8970,jup,,0
32024,attachment,jup_jp36_sn_boscar_backpieces,8971,jup,,0
32025,attachment,jup_jp36_sn_boscar_magazines,8972,jup,,0
32026,attachment,jup_jp36_sn_boscar_optics,8973,jup,,0
32027,attachment,jup_jp36_sn_boscar_undermounts,8974,jup,,0
32028,attachment,jup_jp36_sn_boscar_muzzles,8975,jup,,0
32029,attachment,jup_jp36_sn_boscar_reargrips,8976,jup,,0
32031,attachment,jup_jp36_sn_boscar_extras,8978,jup,,0
32032,attachment,jup_jp36_sn_boscar_gunperks,8979,jup,,0
32033,attachment,jup_jp36_sn_boscar_tuning,8980,jup,,0
32034,attachment,jup_jp36_bar,8981,jup,,0
32035,attachment,jup_jp36_barsil,8982,jup,,0
32036,attachment,jup_jp36_bar_short,8983,jup,,0
32037,attachment,jup_jp36_bar_long,8984,jup,,0
32038,attachment,jup_jp36_stock_comptac,8985,jup,,0
32039,attachment,jup_jp36_stock_skel,8986,jup,,0
32040,attachment,jup_jp36_stock_lmm,8987,jup,,0
32041,attachment,jup_jp36_stock_mm,8988,jup,,0
32042,attachment,jup_jp36_stock_precision,8989,jup,,0
32043,attachment,jup_jp36_stock_tac,8990,jup,,0
32044,attachment,jup_jp36_mag_10_762s,8991,jup,,0
32046,attachment,jup_jp36_mag_30_762s,8992,jup,,0
32047,attachment,jup_jp36_bolt,8993,jup,,0
32048,attachment,jup_jp36_bolt_light,8994,jup,,0
32049,attachment,jup_jp36_bolt_heavy,8995,jup,,0
32051,attachment,jup_jp36_pgrip_ass2,8997,jup,,0
32053,attachment,jup_jp36_pgrip_ass,8999,jup,,0
32054,attachment,jup_jp36_pgrip,9000,jup,,0
32058,attachment,jup_jp36_ar_anov94_frontpieces,9001,jup,,0
32059,attachment,jup_jp36_ar_anov94_backpieces,9002,jup,,0
32060,attachment,jup_jp36_ar_anov94_magazines,9003,jup,,0
32061,attachment,jup_jp36_ar_anov94_optics,9004,jup,,0
32062,attachment,jup_jp36_ar_anov94_undermounts,9005,jup,,0
32063,attachment,jup_jp36_ar_anov94_muzzles,9006,jup,,0
32064,attachment,jup_jp36_ar_anov94_reargrips,9007,jup,,0
32066,attachment,jup_jp36_ar_anov94_extras,9009,jup,,0
32067,attachment,jup_jp36_ar_anov94_gunperks,9010,jup,,0
32068,attachment,jup_jp36_ar_anov94_tuning,9011,jup,,0
32069,attachment,jup_jp36_bar_light,9012,jup,,0
32070,attachment,jup_jp36_bar_lgtshort,9013,jup,,0
32071,attachment,jup_jp36_bar_heavy,9014,jup,,0
32072,attachment,jup_jp36_stock_heavy,9015,jup,,0
32073,attachment,jup_jp36_stockno,9016,jup,,0
32078,attachment,jup_jp36_pgrip_skelsnp,9017,jup,,0
32079,attachment,jup_jp36_pgrip_skeltac,9018,jup,,0
32102,attachment,iw9_sh_tsierra12_tuning,9019,iw9,,0
32114,attachment,iw9_ar_fecho_tuning,9020,iw9,,0
32115,attachment,iw9_ar_falpha_tuning,9021,iw9,,0
32116,attachment,iw9_me_tacknife04_rec_v3,9022,iw9,,0
32177,attachment,stock_sh_assault_p44,9023,iw9,,0
32178,attachment,stock_sh_heavy_p44,9024,iw9,,0
32179,attachment,stock_sh_light_p44,9025,iw9,,0
32180,attachment,bar_sh_short_p44,9026,iw9,,0
32181,attachment,bar_sh_long_p44,9027,iw9,,0
32182,attachment,bar_sh_hvylong_p44,9028,iw9,,0
32183,attachment,pgrip_aim_p44,9029,iw9,LAUNCH,0
32184,attachment,pgrip_ske_p44,9030,iw9,LAUNCH,0
32185,attachment,pgrip_ass_p44,9031,iw9,LAUNCH,0
32186,attachment,pgrip_tac_p44,9032,iw9,LAUNCH,0
32187,attachment,magheligrip_sh_p44,9033,iw9,LAUNCH,0
32188,attachment,trig_sh_light_p44,9034,iw9,,0
32189,attachment,trig_sh_heavy_p44,9035,iw9,,0
32194,attachment,jup_reflex02,9036,jup,BETA,0
32195,attachment,jup_reflex03,9037,jup,BETA,0
32196,attachment,jup_reflex04,9038,jup,BETA,0
32197,attachment,jup_silencer_ar_05,9039,jup,LAUNCH,0
32198,attachment,jup_silencer_ar_06,9040,jup,LAUNCH,0
32199,attachment,jup_silencer_ar_07,9041,jup,BETA,0
32201,attachment,jup_laserbox_cs,9042,jup,BETA,0
32202,attachment,jup_laserbox_jump,9043,jup,LAUNCH,0
32203,attachment,jup_laserbox_slide,9044,jup,LAUNCH,0
32204,attachment,jup_jp08_comb_pouch,9045,jup,,0
32206,attachment,jup_silencer_pi_05,9046,jup,BETA,0
32207,attachment,jup_silencer_pi_06,9047,jup,BETA,0
32208,attachment,jup_silencer_pi_07,9048,jup,BETA,0
32209,attachment,jup_laserpstl_cs,9049,jup,LAUNCH,0
32210,attachment,jup_laserpstl_jump,9050,jup,BETA,0
32211,attachment,jup_laserpstl_slide,9051,jup,BETA,0
32212,attachment,jup_cp24_trigger,9052,jup,,0
32213,attachment,jup_silencer_dm_05,9053,jup,BETA,0
32214,attachment,jup_silencer_dm_06,9054,jup,BETA,0
32215,attachment,jup_silencer_dm_07,9055,jup,BETA,0
32216,attachment,jup_silencer_cp08,9056,jup,LAUNCH,0
32441,attachment,rec_acharlie300_v14,9057,iw9,,0
32442,attachment,bar_ar_heavy_p43_acharlie300_v14,9058,iw9,,0
32443,attachment,stock_ar_p43_acharlie300_v14,9059,iw9,,0
32444,attachment,mag_ar_large_p43_acharlie300_v14,9060,iw9,,0
32445,attachment,reflex02_tall_acharlie300_v14,9061,iw9,,0
32446,attachment,ammo_556n_hv_p43_acharlie300_v14,9062,iw9,LAUNCH,0
32447,attachment,pgrip_p43_acharlie300_v14,9063,iw9,LAUNCH,0
32448,attachment,grip_angled05_acharlie300_v14,9064,iw9,LAUNCH,0
32449,attachment,rec_aviktor_v27,9065,iw9,,0
32450,attachment,bar_sm_long_p04_aviktor_v27,9066,iw9,,0
32451,attachment,stock_sm_light_p04_aviktor_v27,9067,iw9,,0
32452,attachment,mag_sm_large_p04_aviktor_v27,9068,iw9,,0
32453,attachment,comp_sm_03_aviktor_v27,9069,iw9,,0
32454,attachment,pgrip_p04_aviktor_v27,9070,iw9,LAUNCH,0
32455,attachment,laserbox_ads02_aviktor_v27,9071,iw9,,0
32460,attachment,jup_silencer_br_05,9073,jup,BETA,0
32461,attachment,jup_silencer_br_06,9074,jup,BETA,0
32462,attachment,jup_silencer_br_07,9075,jup,BETA,0
32475,attachment,holo_sm_beta_v1,9076,iw9,,0
32590,attachment,jup_ub_gl_qbravo_flash_all_for_one,9077,jup,,0
32592,attachment,jup_aromeo410_rec,9078,jup,,0
32593,attachment,jup_ammo_sh_fla,9079,jup,,0
32594,attachment,jup_silencer_sh_410,9080,jup,,0
32595,attachment,jup_silencer_sn_05,9081,jup,LAUNCH,0
32596,attachment,jup_silencer_sn_06,9082,jup,LAUNCH,0
32597,attachment,jup_silencer_sn_07,9083,jup,BETA,0
32598,attachment,iw9_rec_mike4_v31,9084,iw9,,0
32599,attachment,bar_ar_longhvy_p01_mike4_v31,9085,iw9,,0
32600,attachment,stock_dm_heavy_p01_mike4_v31,9086,iw9,,0
32601,attachment,mag_ar_p01_mike4_v31,9087,iw9,,0
32602,attachment,iw9_minireddot04_tall_mike4_v31,9088,iw9,,0
32603,attachment,ammo_556n_mike4_v31,9089,iw9,LAUNCH,0
32604,attachment,comp_ar_01_mike4_v31,9090,iw9,,0
32605,attachment,pgrip_tac_p01_mike4_v31,9091,iw9,LAUNCH,0
32606,attachment,rec_acharlie300_v13,9092,iw9,,0
32607,attachment,bar_ar_p43_acharlie300_v13,9093,iw9,,0
32608,attachment,stock_ar_tactical_p43_acharlie300_v13,9094,iw9,,0
32609,attachment,mag_ar_p43_acharlie300_v13,9095,iw9,,0
32610,attachment,iw9_minireddot01_tall_acharlie300_v13,9096,iw9,,0
32611,attachment,ammo_556n_p43_acharlie300_v13,9097,iw9,LAUNCH,0
32612,attachment,comp_ar_02_acharlie300_v13,9098,iw9,,0
32613,attachment,pgrip_ske_p43_acharlie300_v13,9099,iw9,LAUNCH,0
32614,attachment,laserbox_ads04_acharlie300_v13,9100,iw9,,0
32615,attachment,iw9_rec_papa90_v18,9101,iw9,,0
32616,attachment,bar_sm_p07_papa90_v18,9102,iw9,,0
32617,attachment,stock_sm_assault_p07_papa90_v18,9103,iw9,,0
32618,attachment,mag_sm_p07_papa90_v18,9104,iw9,,0
32619,attachment,rail_sm_p07_papa90_v18,9105,iw9,,0
32620,attachment,iw9_minireddot04_tall_papa90_v18,9106,iw9,,0
32621,attachment,ammo_5x28_papa90_v18,9107,iw9,LAUNCH,0
32622,attachment,comp_sm_04_papa90_v18,9108,iw9,,0
32623,attachment,pgrip_ass_p07_papa90_v18,9109,iw9,LAUNCH,0
32624,attachment,lasercyl_ads02_papa90_v18,9110,iw9,,0
32625,attachment,rec_acharlie300_v12,9111,iw9,,0
32626,attachment,bar_ar_long_p43_acharlie300_v12,9112,iw9,,0
32627,attachment,stock_ar_light_p43_acharlie300_v12,9113,iw9,,0
32628,attachment,mag_ar_p43_acharlie300_v12,9114,iw9,,0
32629,attachment,iw9_minireddot05_tall_acharlie300_v12,9115,iw9,,0
32630,attachment,ammo_556n_p43_acharlie300_v12,9116,iw9,LAUNCH,0
32631,attachment,comp_ar_02_acharlie300_v12,9117,iw9,,0
32632,attachment,pgrip_tac_p43_acharlie300_v12,9118,iw9,LAUNCH,0
32633,attachment,rec_acharlie45_v4,9119,iw9,,0
32634,attachment,bar_sm_p43_acharlie45_v4,9120,iw9,,0
32635,attachment,stock_sm_lgt_tactical_p43_acharlie45_v4,9121,iw9,,0
32636,attachment,mag_sm_p43_acharlie45_v4,9122,iw9,,0
