string,string,localized_a,localized_a,string,string,string,string,string,string,string,string
23543,jup_weekly_ch_s1_br_w2_d3_east_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_EAST,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_EAST_DESC,20,7500,,1,2,BR,1702490400,1706723999
23544,jup_weekly_ch_s1_br_w2_d2_south_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_SOUTH,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_SOUTH_DESC,20,5000,,1,2,BR,1702490400,1706723999
23545,jup_weekly_ch_s1_br_w2_d3_center_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_CENTER,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_CENTER_DESC,20,7500,,1,2,BR,1702490400,1706723999
23546,jup_weekly_ch_s1_br_w2_d4_top_placement,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,1,2,BR,1702490400,1706723999
23547,jup_weekly_ch_s1_br_w2_d2_contracts,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,1,2,BR,1702490400,1706723999
23548,jup_weekly_ch_s1_br_w2_d1_kill_or_assist,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ELIMINATIONS,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ELIMINATIONS_DESC,40,2500,,1,2,BR,1702490400,1706723999
16696,jup_aa_s1_w2_dmz_0,a&,a&,1,,,1,2,DMZ,1702490400,1706723999
16697,jup_aa_s1_w2_dmz_1,a&,a&,1,,,1,2,DMZ,1702490400,1706723999
16698,jup_aa_s1_w2_dmz_2,a&,a&,1,,,1,2,DMZ,1702490400,1706723999
16699,jup_aa_s1_w2_dmz_3,a&,a&,1,,,1,2,DMZ,1702490400,1706723999
16700,jup_aa_s1_w2_dmz_4,a&,a&,1,,,1,2,DMZ,1702490400,1706723999
16701,jup_aa_s1_w2_dmz_5,a&,a&,1,,,1,2,DMZ,1702490400,1706723999
16702,jup_aa_s1_w2_dmz_6,a&,a&,1,,,1,2,DMZ,1702490400,1706723999
16703,jup_aa_s1_w2_zm_0,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_CRITICAL_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_CRITICAL_KILLS_DESC,200,2500,,1,2,ZM,1702490400,1706723999
16704,jup_aa_s1_w2_zm_1,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_ARMORED_ZOMBIE_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_ARMORED_ZOMBIE_KILLS_DESC,25,5000,,1,2,ZM,1702490400,1706723999
16705,jup_aa_s1_w2_zm_2,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_PAP_PISTOL_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_PAP_PISTOL_KILLS_DESC,150,5000,,1,2,ZM,1702490400,1706723999
16706,jup_aa_s1_w2_zm_3,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_PAP_ASSAULT_RIFLE_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_PAP_ASSAULT_RIFLE_KILLS_DESC,150,5000,,1,2,ZM,1702490400,1706723999
16707,jup_aa_s1_w2_zm_4,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_PAP_MARKSMAN_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_PAP_MARKSMAN_KILLS_DESC,150,7500,,1,2,ZM,1702490400,1706723999
16708,jup_aa_s1_w2_zm_5,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_PAP_BATTLE_RIFLE_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_PAP_BATTLE_RIFLE_KILLS_DESC,150,7500,,1,2,ZM,1702490400,1706723999
16709,jup_aa_s1_w2_zm_6,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SNIPER_SPECIAL_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SNIPER_SPECIAL_KILLS_DESC,5,10000,,1,2,ZM,1702490400,1706723999
16590,jup_aa_tracker_s1_w2,a&,a&,5,,,1,2,WeeklyTracker,1701885600,1706723999
25735,jup_weekly_ch_s1_mp_w3_d1_assists,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_ASSISTS_DESC,15,2500,,1,3,MP,1703095200,1706723999
25736,jup_weekly_ch_s1_mp_w3_d2_smg_ads,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_SHOTGUN_KILLS_DESC,25,5000,,1,3,MP,1703095200,1706723999
25744,jup_weekly_ch_s1_mp_w3_d2_weapon_swap_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_WEAPON_SWAP_KILLS_DESC,10,5000,,1,3,MP,1703095200,1706723999
25745,jup_weekly_ch_s1_mp_w3_d2_sm_charlie3_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_SM_CHARLIE3_KILLS_DESC,20,5000,,1,3,MP,1703095200,1706723999
25746,jup_weekly_ch_s1_mp_w3_d3_silenced_smg_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_SILENCED_SMG_KILLS_DESC,20,7500,,1,3,MP,1703095200,1706723999
25747,jup_weekly_ch_s1_mp_w3_d3_smg_headshots,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_SMG_HEADSHOTS_DESC,25,7500,,1,3,MP,1703095200,1706723999
25748,jup_weekly_ch_s1_mp_w3_d4_sm_charlie3_longshots,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_SM_SCHARLIE3_LONGSHOTS_DESC,3,10000,,1,3,MP,1703095200,1706723999
23520,jup_weekly_ch_s1_br_w3_d2_northwest_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_NW,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_NW_DESC,10,5000,,1,3,BR,1703095200,1706723999
23521,jup_weekly_ch_s1_br_w3_d3_east_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_EAST,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_EAST_DESC,10,7500,,1,3,BR,1703095200,1706723999
23522,jup_weekly_ch_s1_br_w3_d2_south_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_SOUTH,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_SOUTH_DESC,10,5000,,1,3,BR,1703095200,1706723999
23523,jup_weekly_ch_s1_br_w3_d3_center_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_CENTER,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_CENTER_DESC,10,7500,,1,3,BR,1703095200,1706723999
23524,jup_weekly_ch_s1_br_w3_d4_top_placement,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,1,3,BR,1703095200,1706723999
23525,jup_weekly_ch_s1_br_w3_d2_contracts,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,1,3,BR,1703095200,1706723999
23526,jup_weekly_ch_s1_br_w3_d1_any_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ANY_CACHES,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ANY_CACHES_DESC,50,2500,,1,3,BR,1703095200,1706723999
16724,jup_aa_s1_w3_dmz_0,a&,a&,1,,,1,3,DMZ,1703095200,1706723999
16725,jup_aa_s1_w3_dmz_1,a&,a&,1,,,1,3,DMZ,1703095200,1706723999
16726,jup_aa_s1_w3_dmz_2,a&,a&,1,,,1,3,DMZ,1703095200,1706723999
16727,jup_aa_s1_w3_dmz_3,a&,a&,1,,,1,3,DMZ,1703095200,1706723999
16728,jup_aa_s1_w3_dmz_4,a&,a&,1,,,1,3,DMZ,1703095200,1706723999
16729,jup_aa_s1_w3_dmz_5,a&,a&,1,,,1,3,DMZ,1703095200,1706723999
16730,jup_aa_s1_w3_dmz_6,a&,a&,1,,,1,3,DMZ,1703095200,1706723999
16731,jup_aa_s1_w3_zm_0,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_CONTRACTS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_CONTRACTS_DESC,5,2500,,1,3,ZM,1703095200,1706723999
16732,jup_aa_s1_w3_zm_1,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SMG_ADS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SMG_ADS_DESC,100,5000,,1,3,ZM,1703095200,1706723999
16733,jup_aa_s1_w3_zm_2,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_DISCIPLE_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_DISCIPLE_KILLS_DESC,3,5000,,1,3,ZM,1703095200,1706723999
16734,jup_aa_s1_w3_zm_3,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_CHARLIE3_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_CHARLIE3_KILLS_DESC,150,5000,,1,3,ZM,1703095200,1706723999
16735,jup_aa_s1_w3_zm_4,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SILENCED_SMG_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SILENCED_SMG_KILLS_DESC,150,7500,,1,3,ZM,1703095200,1706723999
16736,jup_aa_s1_w3_zm_5,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SMG_CRITS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SMG_CRITS_DESC,100,7500,,1,3,ZM,1703095200,1706723999
16737,jup_aa_s1_w3_zm_6,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_CHARLIE3_PAP_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_CHARLIE3_PAP_KILLS_DESC,150,10000,,1,3,ZM,1703095200,1706723999
16591,jup_aa_tracker_s1_w3,a&,a&,5,,39699,1,3,WeeklyTracker,1701885600,1706723999
25749,jup_weekly_ch_s1_mp_w4_d1_longshots,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_LONGSHOTS_DESC,3,2500,,1,4,MP,1703700000,1706723999
25751,jup_weekly_ch_s1_mp_w4_d2_hipfire_ar_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_HIPFIRE_AR_KILLS_DESC,20,5000,,1,4,MP,1703700000,1706723999
25752,jup_weekly_ch_s1_mp_w4_d2_ar_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_AR_KILLS_DESC,20,5000,,1,4,MP,1703700000,1706723999
25753,jup_weekly_ch_s1_mp_w4_d2_ar_mag_scope_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_AR_MAG_SCOPE_KILLS_DESC,20,5000,,1,4,MP,1703700000,1706723999
25754,jup_weekly_ch_s1_mp_w4_d3_ads_shotgun_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_ADS_SHOTGUN_KILLS_DESC,20,7500,,1,4,MP,1703700000,1706723999
25755,jup_weekly_ch_s1_mp_w4_d3_dmr_mag_scope_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_DMR_MAG_SCOPE_KILLS_DESC,20,7500,,1,4,MP,1703700000,1706723999
25756,jup_weekly_ch_s1_mp_w4_d4_breath_held_sniper_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_BREATH_HELD_SNIPER_KILLS_DESC,15,10000,,1,4,MP,1703700000,1706723999
23549,jup_weekly_ch_s1_br_w4_d2_northwest_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_NW,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_NW_DESC,20,5000,,1,4,BR,1703700000,1706723999
23550,jup_weekly_ch_s1_br_w4_d3_east_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_EAST,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_EAST_DESC,20,7500,,1,4,BR,1703700000,1706723999
23551,jup_weekly_ch_s1_br_w4_d2_south_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_SOUTH,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_SOUTH_DESC,20,5000,,1,4,BR,1703700000,1706723999
23552,jup_weekly_ch_s1_br_w4_d3_center_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_CENTER,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_CENTER_DESC,20,7500,,1,4,BR,1703700000,1706723999
23553,jup_weekly_ch_s1_br_w4_d4_top_placement,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,1,4,BR,1703700000,1706723999
23554,jup_weekly_ch_s1_br_w4_d2_contracts,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,1,4,BR,1703700000,1706723999
23555,jup_weekly_ch_s1_br_w4_d1_kill_or_assist,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ELIMINATIONS,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ELIMINATIONS_DESC,40,2500,,1,4,BR,1703700000,1706723999
16761,jup_aa_s1_w4_dmz_0,a&,a&,1,,,1,4,DMZ,1703700000,1706723999
16760,jup_aa_s1_w4_dmz_1,a&,a&,1,,,1,4,DMZ,1703700000,1706723999
16759,jup_aa_s1_w4_dmz_2,a&,a&,1,,,1,4,DMZ,1703700000,1706723999
16758,jup_aa_s1_w4_dmz_3,a&,a&,1,,,1,4,DMZ,1703700000,1706723999
16757,jup_aa_s1_w4_dmz_4,a&,a&,1,,,1,4,DMZ,1703700000,1706723999
16756,jup_aa_s1_w4_dmz_5,a&,a&,1,,,1,4,DMZ,1703700000,1706723999
16755,jup_aa_s1_w4_dmz_6,a&,a&,1,,,1,4,DMZ,1703700000,1706723999
16754,jup_aa_s1_w4_zm_0,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_DESTROY_VEHICLES,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_DESTROY_VEHICLES_DESC,5,2500,,1,4,ZM,1703700000,1706723999
16753,jup_aa_s1_w4_zm_1,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BR_SPEED_COLA_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BR_SPEED_COLA_KILLS_DESC,100,5000,,1,4,ZM,1703700000,1706723999
16752,jup_aa_s1_w4_zm_2,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_LMG_CRITS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_LMG_CRITS_DESC,100,5000,,1,4,ZM,1703700000,1706723999
16751,jup_aa_s1_w4_zm_3,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BR_FULL_AUTO_KILL,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BR_FULL_AUTO_KILL_DESC,100,5000,,1,4,ZM,1703700000,1706723999
16750,jup_aa_s1_w4_zm_4,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BR_CYRO_DAMAGE_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BR_CYRO_DAMAGE_KILLS_DESC,75,7500,,1,4,ZM,1703700000,1706723999
16749,jup_aa_s1_w4_zm_5,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_LMG_PAP_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_LMG_PAP_KILLS_DESC,200,7500,,1,4,ZM,1703700000,1706723999
16748,jup_aa_s1_w4_zm_6,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_LMG_DEADSHOT_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_LMG_DEADSHOT_KILLS_DESC,125,10000,,1,4,ZM,1703700000,1706723999
16592,jup_aa_tracker_s1_w4,a&,a&,5,,21778,1,4,WeeklyTracker,1701885600,1706723999
25760,jup_weekly_ch_s1_mp_w5_d1_ads_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_ADS_KILLS_DESC,15,2500,,1,5,MP,1704304800,1706723999
25761,jup_weekly_ch_s1_mp_w5_d2_battle_rifle_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_BATTLE_RIFLE_KILLS_DESC,20,5000,,1,5,MP,1704304800,1706723999
25762,jup_weekly_ch_s1_mp_w5_d2_ar_golf36_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_AR_GOLF36_KILLS_DESC,20,5000,,1,5,MP,1704304800,1706723999
25763,jup_weekly_ch_s1_mp_w5_d2_scoped_ar_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_SCOPED_AR_KILLS_DESC,15,5000,,1,5,MP,1704304800,1706723999
25764,jup_weekly_ch_s1_mp_w5_d3_ar_golf36_headshots,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_AR_GOLF36_HEADSHOTS_DESC,10,7500,,1,5,MP,1704304800,1706723999
25765,jup_weekly_ch_s1_mp_w5_d3_ar_golf36_longshot_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_AR_GOLF36_LONGSHOT_KILLS_DESC,3,7500,,1,5,MP,1704304800,1706723999
25766,jup_weekly_ch_s1_mp_w5_d4_battle_rifle_fury_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_BATTLE_RIFLE_FURY_KILLS_DESC,10,10000,,1,5,MP,1704304800,1706723999
23527,jup_weekly_ch_s1_br_w5_d2_northwest_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_NW,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_NW_DESC,10,5000,,1,5,BR,1704304800,1706723999
23570,jup_weekly_ch_s1_br_w5_d3_east_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_EAST,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_EAST_DESC,10,7500,,1,5,BR,1704304800,1706723999
23529,jup_weekly_ch_s1_br_w5_d2_south_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_SOUTH,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_SOUTH_DESC,10,5000,,1,5,BR,1704304800,1706723999
23530,jup_weekly_ch_s1_br_w5_d3_center_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_CENTER,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_CENTER_DESC,10,7500,,1,5,BR,1704304800,1706723999
23531,jup_weekly_ch_s1_br_w5_d4_top_placement,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,1,5,BR,1704304800,1706723999
23532,jup_weekly_ch_s1_br_w5_d2_contracts,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,1,5,BR,1704304800,1706723999
23533,jup_weekly_ch_s1_br_w5_d1_any_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ANY_CACHES,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ANY_CACHES_DESC,50,2500,,1,5,BR,1704304800,1706723999
16783,jup_aa_s1_w5_dmz_0,a&,a&,1,,,1,5,DMZ,1704304800,1706723999
16784,jup_aa_s1_w5_dmz_1,a&,a&,1,,,1,5,DMZ,1704304800,1706723999
16786,jup_aa_s1_w5_dmz_2,a&,a&,1,,,1,5,DMZ,1704304800,1706723999
16787,jup_aa_s1_w5_dmz_3,a&,a&,1,,,1,5,DMZ,1704304800,1706723999
16785,jup_aa_s1_w5_dmz_4,a&,a&,1,,,1,5,DMZ,1704304800,1706723999
16788,jup_aa_s1_w5_dmz_5,a&,a&,1,,,1,5,DMZ,1704304800,1706723999
16789,jup_aa_s1_w5_dmz_6,a&,a&,1,,,1,5,DMZ,1704304800,1706723999
16790,jup_aa_s1_w5_zm_0,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_ADS_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_ADS_KILLS_DESC,200,2500,,1,5,ZM,1704304800,1706723999
16791,jup_aa_s1_w5_zm_1,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BATTLE_RIFLE_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BATTLE_RIFLE_KILLS_DESC,150,5000,,1,5,ZM,1704304800,1706723999
16792,jup_aa_s1_w5_zm_2,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_AR_GOLF36_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_AR_GOLF36_KILLS_DESC,100,5000,,1,5,ZM,1704304800,1706723999
16793,jup_aa_s1_w5_zm_3,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SCOPED_AR_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SCOPED_AR_KILLS_DESC,100,5000,,1,5,ZM,1704304800,1706723999
16795,jup_aa_s1_w5_zm_4,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_AR_GOLF36_CRITS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_AR_GOLF36_CRITS_DESC,20,7500,,1,5,ZM,1704304800,1706723999
16794,jup_aa_s1_w5_zm_5,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_AR_GOLF36_PAP_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_AR_GOLF36_PAP_KILLS_DESC,5,7500,,1,5,ZM,1704304800,1706723999
16796,jup_aa_s1_w5_zm_6,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BATTLE_RIFLE_MIMIC_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BATTLE_RIFLE_MIMIC_KILLS_DESC,3,10000,,1,5,ZM,1704304800,1706723999
16905,jup_aa_tracker_s1_w5,a&,a&,5,,,1,5,WeeklyTracker,1701885600,1706723999
25767,jup_weekly_ch_s1_mp_w6_d1_first_blood,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_FIRST_BLOOD_DESC,3,2500,,1,6,MP,1704909600,1706723999
25768,jup_weekly_ch_s1_mp_w6_d2_jup_jp14_pi_rsierra12_bar_amp_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_JUP_JP14_PI_RSIERRA12_BAR_AMP_KILLS_DESC,20,5000,,1,6,MP,1704909600,1706723999
25769,jup_weekly_ch_s1_mp_w6_d2_jup_jp01_ar_golf36_bar_amp_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_SH_OROMEO12_STREETSWEEPER_KILLS_DESC,10,5000,,1,6,MP,1704909600,1706723999
25779,jup_weekly_ch_s1_mp_w6_d2_jup_jp02_sm_scharlie3_bar_amp_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_JUP_JP02_SM_SCHARLIE3_BAR_AMP_KILLS_DESC,20,5000,,1,6,MP,1704909600,1706723999
25780,jup_weekly_ch_s1_mp_w6_d3_red_dot_pstl_or_tall_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_RED_DOT_PSTL_OR_TALL_KILLS_DESC,20,7500,,1,6,MP,1704909600,1706723999
25856,jup_weekly_ch_s1_mp_w6_d3_jup_las_fourx01_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_JUP_LAS_FOURX01_KILLS_DESC,20,7500,,1,6,MP,1704909600,1706723999
25857,jup_weekly_ch_s1_mp_w6_d4_fury_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_FURY_KILLS_DESC,1,10000,,1,6,MP,1704909600,1706723999
23556,jup_weekly_ch_s1_br_w6_d2_northwest_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_NW,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_NW_DESC,20,5000,,1,6,BR,1704909600,1706723999
23557,jup_weekly_ch_s1_br_w6_d3_east_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_EAST,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_EAST_DESC,20,7500,,1,6,BR,1704909600,1706723999
23558,jup_weekly_ch_s1_br_w6_d2_south_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_SOUTH,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_SOUTH_DESC,20,5000,,1,6,BR,1704909600,1706723999
23559,jup_weekly_ch_s1_br_w6_d3_center_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_CENTER,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_CENTER_DESC,20,7500,,1,6,BR,1704909600,1706723999
23560,jup_weekly_ch_s1_br_w6_d4_top_placement,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,1,6,BR,1704909600,1706723999
