string,string,string,string
25425,attachment,flash_br_03_soscar14_v8,6989
25426,attachment,grip_angled06_soscar14_v8,6990
25427,attachment,laserbox_ads02_soscar14_v8,6991
25428,attachment,rec_swhiskey_v13,6992
25429,attachment,bar_pi_light_p26_swhiskey_v13,6993
25430,attachment,cylinder_pi_p26_swhiskey_v13,6994
25431,attachment,comp_swhiskey_v13,6995
25432,attachment,pgrip_ass_p26_swhiskey_v13,6996
25433,attachment,trigger_hair_p26_swhiskey_v13,6997
25434,attachment,laserads_bright_p26_swhiskey_v13,6998
25435,attachment,rec_golf3_v10,6999
25436,attachment,bar_br_p02_golf3_v10,7000
25437,attachment,stock_ar_p02_golf3_v10,7001
25438,attachment,mag_br_p02_golf3_v10,7002
25439,attachment,iw9_minireddot06_tall_golf3_v10,7003
25440,attachment,comp_br_01_golf3_v10,7004
25441,attachment,pgrip_br_aim_p02_golf3_v10,7005
25442,attachment,grip_angled13_golf3_v10,7006
25443,attachment,laserbox_ads01_golf3_v10,7007
25444,attachment,rec_apapa_v9,7008
25445,attachment,bar_sm_short_p03_apapa_v9,7009
25446,attachment,stock_sm_p03_apapa_v9,7010
25447,attachment,mag_sm_p03_apapa_v9,7011
25448,attachment,reflex03_tall_apapa_v9,7012
25449,attachment,ammo_9s_op_apapa_v9,7013
25450,attachment,silencer02_sm_apapa_v9,7014
25451,attachment,pgrip_ass_p03_apapa_v9,7015
25452,attachment,lasercyl_hip04_apapa_v9,7016
25453,attachment,rec_papa220_v16,7017
25454,attachment,bar_pi_light_p27_papa220_v16,7018
25455,attachment,mag_pi_large_p27_papa220_v16,7019
25456,attachment,ammo_45acp_op_papa220_v16,7020
25457,attachment,pgrip_aim_p27_papa220_v16,7021
25458,attachment,trigger_light_p27_papa220_v16,7022
25459,attachment,rec_mviktor_v11,7023
25460,attachment,bar_sh_hvylong_p13_mviktor_v11,7024
25461,attachment,stock_sh_light_p13_mviktor_v11,7025
25462,attachment,mag_sh_p13_mviktor_v11,7026
25463,attachment,guard_tactical_p13_mviktor_v11,7027
25464,attachment,choke_sh04_mviktor_v11,7028
25465,attachment,lasercyl_hip02_mviktor_v11,7029
25466,attachment,rec_mike16_v7,7030
25467,attachment,bar_ar_heavy_p01_mike16_v7,7031
25468,attachment,stock_ar_p01_mike16_v7,7032
25469,attachment,mag_ar_p01_mike16_v7,7033
25470,attachment,pgrip_ass_p01_mike16_v7,7034
25471,attachment,grip_vert01_mike16_v7,7035
25472,attachment,laserbox_ads01_mike16_v7,7036
25473,attachment,rec_schotel_v13,7037
25474,attachment,bar_br_long_p05_schotel_v13,7038
25475,attachment,stock_sn_p05_schotel_v13,7039
25476,attachment,mag_br_p05_schotel_v13,7040
25477,attachment,arscope01_schotel_v13,7041
25478,attachment,pgrip_ass_p05_schotel_v13,7042
25479,attachment,bipodgrip_small_schotel_v13,7043
25480,attachment,bgrip_lgt_p03_ahotel_v11,7044
25499,attachment,rec_scromeo_v10,7045
25500,attachment,bar_sn_p05_scromeo_v10,7046
25501,attachment,stock_ar_p05_scromeo_v10,7047
25502,attachment,mag_sn_p05_scromeo_v10,7048
25503,attachment,reflex06_tall_scromeo_v10,7049
25504,attachment,grip_angled01_scromeo_v10,7050
25505,attachment,pgrip_ass_p05_scromeo_v10,7051
25506,attachment,laserbox_ads04_scromeo_v10,7052
25507,attachment,iw9_rec_victor_v10,7053
25508,attachment,bar_sm_p10_victor_v10,7054
25509,attachment,stockno_sm_p10_victor_v10,7055
25510,attachment,drum_p10_victor_v10,7056
25511,attachment,pgrip_tac_p10_victor_v10,7057
25512,attachment,grip_vert05_victor_v10,7058
25513,attachment,lasercyl_hip04_victor_v10,7059
25514,attachment,rec_golf18_v15,7060
25515,attachment,bar_sm_lngheavy_p24_golf18_v15,7061
25516,attachment,stockp_sm_heavy_p24_golf18_v15,7062
25517,attachment,mag_pi_xlarge_p24_golf18_v15,7063
25518,attachment,silencer03_pi_golf18_v15,7064
25519,attachment,trigger_p24_golf18_v15,7065
25520,attachment,laserpstl_ads02_golf18_v15,7066
25521,attachment,rec_mpapa5_v8,7067
25522,attachment,bar_sm_long_p02_mpapa5_v8,7068
25523,attachment,stock_ar_assault_p02_mpapa5_v8,7069
25524,attachment,mag_sm_p02_mpapa5_v8,7070
25525,attachment,reflex08_tall_mpapa5_v8,7071
25526,attachment,comp_sm_03_mpapa5_v8,7072
25527,attachment,pgrip_sm_tac_p02_mpapa5_v8,7073
25528,attachment,grip_vert04_mpapa5_v8,7074
25529,attachment,iw9_rec_mcharlie_v9,7075
25530,attachment,bar_ar_short_p08_mcharlie_v9,7076
25531,attachment,stock_ar_p08_mcharlie_v9,7077
25532,attachment,mag_ar_p08_mcharlie_v9,7078
25533,attachment,iw9_minireddot03_tall_mcharlie_v9,7079
25534,attachment,pgrip_ar_tac_p08_mcharlie_v9,7080
25535,attachment,grip_angled10_mcharlie_v9,7081
25536,attachment,lasercyl_ads04_mcharlie_v9,7082
25537,attachment,rec_kilo53_v6,7083
25538,attachment,bar_ar_light_p02_kilo53_v6,7084
25539,attachment,stock_sm_p02_kilo53_v6,7085
25540,attachment,mag_ar_small_p02_kilo53_v6,7086
25541,attachment,breacher_ar_01_kilo53_v6,7087
25542,attachment,pgrip_ar_ass_p02_kilo53_v6,7088
25543,attachment,laserbox_ads05_kilo53_v6,7089
25544,attachment,rec_mpapa5_v7,7090
25545,attachment,bar_sm_p02_mpapa5_v7,7091
25546,attachment,stock_ar_assault_p02_mpapa5_v7,7092
25547,attachment,drum_sm_p02_mpapa5_v7,7093
25548,attachment,iw9_minireddot05_tall_mpapa5_v7,7094
25549,attachment,pgrip_sm_tac_p02_mpapa5_v7,7095
25550,attachment,grip_vertshort07_mpapa5_v7,7096
25551,attachment,lasercyl_hip04_mpapa5_v7,7097
25552,attachment,rec_mike1014_v6,7098
25553,attachment,bar_sh_p12_mike1014_v6,7099
25554,attachment,stockr_sh_heavy_p12_mike1014_v6,7100
25555,attachment,guard_light_p12_mike1014_v6,7101
25556,attachment,iw9_minireddot05_tall_mike1014_v6,7102
25557,attachment,pgrip_p12_mike1014_v6,7103
25558,attachment,bolt_p12_mike1014_v6,7104
25559,attachment,rec_mike1014_v4,7105
25560,attachment,bar_sh_p12_mike1014_v4,7106
25561,attachment,stock_sh_p12_mike1014_v4,7107
25562,attachment,guard_tactical_p12_mike1014_v4,7108
25563,attachment,choke_sh03_mike1014_v4,7109
25564,attachment,pgrip_p12_mike1014_v4,7110
25565,attachment,bolt_lgt_p12_mike1014_v4,7111
25566,attachment,lasercyl_hip04_mike1014_v4,7112
25567,attachment,iw9_rec_mike4_v14,7113
25568,attachment,bar_ar_long_p01_mike4_v14,7114
25569,attachment,stock_ar_tactical_p01_mike4_v14,7115
25570,attachment,mag_ar_p01_mike4_v14,7116
25571,attachment,arscope02_mike4_v14,7117
25572,attachment,pgrip_ass_p01_mike4_v14,7118
25573,attachment,grip_vertshort04_mike4_v14,7119
25574,attachment,rec_mike16_v2,7120
25575,attachment,bar_ar_longhvy_p01_mike16_v2,7121
25576,attachment,stock_ar_assault_p01_mike16_v2,7122
25577,attachment,mag_ar_p01_mike16_v2,7123
25578,attachment,ub_gl01_p01_mike16_v2,7124
25579,attachment,comp_ar_06_p01_mike16_v2,7125
25580,attachment,pgrip_p01_mike16_v2,7126
25581,attachment,rec_ahotel_v6,7127
25582,attachment,bar_lm_p03_ahotel_v6,7128
25583,attachment,stock_lm_p03_ahotel_v6,7129
25584,attachment,drum_lm_p03_ahotel_v6,7130
25585,attachment,fourx05_ahotel_v6,7131
25586,attachment,ammo_556n_ap_ahotel_v6,7132
25587,attachment,bgrip_hvy_p03_ahotel_v6,7133
25588,attachment,comp_ar_08_ahotel_v6,7134
25589,attachment,pgrip_aim_p03_ahotel_v6,7135
25590,attachment,grip_vert01_ahotel_v6,7136
25591,attachment,rec_la700_v1,7137
25592,attachment,bar_dm_short_p20_la700_v1,7138
25593,attachment,stockr_sn_heavy_p20_la700_v1,7139
25594,attachment,mag_sn_p20_la700_v1,7140
25595,attachment,bolt_lgt_p20_la700_v1,7141
25596,attachment,fourx04_la700_v1,7142
25597,attachment,comb_hvy_p20_la700_v1,7143
25598,attachment,laserbox_hip01_la700_v1,7144
25599,attachment,bgrip_lgt_p03_ahotel_v6,7145
25613,attachment,jup_cp24_stock_tactical,7146
25614,attachment,jup_cp24_sm_bar_convert,7147
25628,attachment,jup_glima21_ironsdefault_convert,7148
25629,attachment,jup_cp24_stockcc_brace,7149
25630,attachment,jup_cp24_stockno_cc,7150
25637,attachment,rec_akilo74_v6,7151
25638,attachment,bar_ar_lgtshort_p04_akilo74_v6,7152
25639,attachment,stock_sm_light_p04_akilo74_v6,7153
25640,attachment,mag_ar_light_p04_akilo74_v6,7154
25641,attachment,reflex06_tall_akilo74_v6,7155
25642,attachment,silencer08_ar_akilo74_v6,7156
25643,attachment,pgrip_tac_p04_akilo74_v6,7157
25654,attachment,rec_decho_v13,7158
25655,attachment,bar_pi_p25_decho_v13,7159
25656,attachment,mag_pi_large_p25_decho_v13,7160
25657,attachment,ammo_50p_op_decho_v13,7161
25658,attachment,pgrip_p25_decho_v13,7162
25659,attachment,trigger_hair_p25_decho_v13,7163
25660,attachment,laserpstl_hip02_decho_v13,7164
25888,attachment,jup_jp10_sn_cdelta50_frontpieces,7165
25889,attachment,jup_jp10_sn_cdelta50_backpieces,7166
25890,attachment,jup_jp10_sn_cdelta50_magazines,7167
25891,attachment,jup_jp10_sn_cdelta50_optics,7168
25892,attachment,jup_jp10_sn_cdelta50_undermounts,7169
25893,attachment,jup_jp10_sn_cdelta50_muzzles,7170
25894,attachment,jup_jp10_sn_cdelta50_reargrips,7171
25895,attachment,jup_jp10_sn_cdelta50_triggers,7172
25896,attachment,jup_jp10_sn_cdelta50_extras,7173
25897,attachment,jup_jp10_sn_cdelta50_gunperks,7174
25898,attachment,jup_jp10_sn_cdelta50_tuning,7175
25899,attachment,jup_cdelta50_rec,7176
25900,attachment,jup_ironsdefault,7177
25901,attachment,jup_hybridscope_03,7178
25902,attachment,jup_hybridtherm03,7179
25903,attachment,jup_cdelta50_snprscope,7180
25904,attachment,jup_flashcomp_sn_01,7181
25905,attachment,jup_comp_sn_12,7182
25906,attachment,jup_bipod_01,7183
25907,attachment,jup_jp10_bar,7184
25908,attachment,jup_jp10_bar_long,7185
25909,attachment,jup_jp10_bar_short,7186
25910,attachment,jup_jp10_bar_hvyshort,7187
25911,attachment,jup_jp10_stock,7188
25912,attachment,jup_jp10_stock_skel,7189
25913,attachment,jup_jp10_stock_light,7190
25914,attachment,jup_jp10_stock_tac,7191
25915,attachment,jup_jp10_stock_heavy,7192
25916,attachment,jup_jp10_stockno,7193
25917,attachment,jup_jp10_mag_5_50b,7194
25918,attachment,jup_jp10_mag_7_50b,7195
25919,attachment,jup_jp10_mag_10_50b,7196
25920,attachment,jup_jp10_bgrip,7197
25921,attachment,jup_jp10_bgrip_hvy,7198
25922,attachment,jup_jp10_pgrip,7199
25923,attachment,jup_jp10_pgrip_aim,7200
25924,attachment,jup_jp10_pgrip_ass,7201
25925,attachment,jup_jp10_pgrip_tac,7202
25926,attachment,jup_jp03_br_aromeo200_frontpieces,7203
25927,attachment,jup_jp03_br_aromeo200_backpieces,7204
25928,attachment,jup_jp03_br_aromeo200_magazines,7205
25929,attachment,jup_jp03_br_aromeo200_optics,7206
25930,attachment,jup_jp03_br_aromeo200_undermounts,7207
25931,attachment,jup_jp03_br_aromeo200_muzzles,7208
25932,attachment,jup_jp03_br_aromeo200_reargrips,7209
25933,attachment,jup_jp03_br_aromeo200_triggers,7210
25935,attachment,jup_jp03_br_aromeo200_gunperks,7211
25936,attachment,jup_jp03_br_aromeo200_tuning,7212
25937,attachment,jup_jp03_ar_aromeo160_frontpieces,7213
25938,attachment,jup_jp03_ar_aromeo160_backpieces,7214
25939,attachment,jup_jp03_ar_aromeo160_magazines,7215
25940,attachment,jup_jp03_ar_aromeo160_optics,7216
25941,attachment,jup_jp03_ar_aromeo160_undermounts,7217
25942,attachment,jup_jp03_ar_aromeo160_muzzles,7218
25943,attachment,jup_jp03_ar_aromeo160_reargrips,7219
25944,attachment,jup_jp03_ar_aromeo160_triggers,7220
25945,attachment,jup_jp03_ar_aromeo160_extras,7221
25946,attachment,jup_jp03_ar_aromeo160_gunperks,7222
25947,attachment,jup_jp03_ar_aromeo160_tuning,7223
25948,attachment,jup_jp03_sm_pmike_frontpieces,7224
25949,attachment,jup_jp03_sm_pmike_backpieces,7225
25950,attachment,jup_jp03_sm_pmike_magazines,7226
25951,attachment,jup_jp03_sm_pmike_optics,7227
25952,attachment,jup_jp03_sm_pmike_undermounts,7228
25953,attachment,jup_jp03_sm_pmike_muzzles,7229
25954,attachment,jup_jp03_sm_pmike_reargrips,7230
25955,attachment,jup_jp03_sm_pmike_triggers,7231
25956,attachment,jup_jp03_sm_pmike_extras,7232
25957,attachment,jup_jp03_sm_pmike_gunperks,7233
25958,attachment,jup_jp03_sm_pmike_tuning,7234
25959,attachment,jup_aromeo200_rec,7235
25960,attachment,jup_aromeo160_rec,7236
25961,attachment,jup_pmike_rec,7237
25962,attachment,jup_aromeo200_ironsdefault,7238
25963,attachment,jup_aromeo160_ironsdefault,7239
25964,attachment,jup_pmike_ironsdefault,7240
25965,attachment,jup_aromeo200_selectsemi,7241
25966,attachment,jup_flashcomp_ar_01,7242
25967,attachment,jup_flashcomp_sm_01,7243
25968,attachment,jup_jp03_bar,7244
25969,attachment,jup_jp03_bar_short,7245
25970,attachment,jup_jp03_bar_long,7246
25971,attachment,jup_jp03_bar_hvyshort,7247
25972,attachment,jup_jp03_bar_heavy,7248
25973,attachment,jup_jp03_bar_hvylong,7249
25974,attachment,jup_jp03_stock,7250
25975,attachment,jup_jp03_stock_sn,7251
25976,attachment,jup_jp03_stock_heavy,7252
25977,attachment,jup_jp03_stock_tactical,7253
25978,attachment,jup_jp03_stock_sm,7254
25979,attachment,jup_jp03_stock_tac,7255
25980,attachment,jup_jp03_stock_precision,7256
25981,attachment,jup_jp03_stock_light,7257
25982,attachment,jup_jp03_stockno,7258
25983,attachment,jup_jp03_stock_skel,7259
25984,attachment,jup_jp03_stock_ass,7260
25985,attachment,jup_jp03_mag,7261
25986,attachment,jup_jp03_mag_large,7262
25987,attachment,jup_jp03_drum,7263
25988,attachment,jup_jp03_mag_30_556n,7264
25989,attachment,jup_jp03_drum_100_556n,7265
25990,attachment,jup_jp03_mag_40_556n,7266
25991,attachment,jup_jp03_mag_20_556n,7267
25993,attachment,jup_jp03_pgrip,7268
25994,attachment,jup_jp03_pgrip_ass,7269
25995,attachment,jup_jp03_pgrip_tac,7270
25996,attachment,jup_jp03_pgrip_snp,7271
25997,attachment,jup_jp25_ar_talpha95_frontpieces,7272
25998,attachment,jup_jp25_ar_talpha95_backpieces,7273
25999,attachment,jup_jp25_ar_talpha95_magazines,7274
26000,attachment,jup_jp25_ar_talpha95_optics,7275
26001,attachment,jup_jp25_ar_talpha95_undermounts,7276
26002,attachment,jup_jp25_ar_talpha95_muzzles,7277
26003,attachment,jup_jp25_ar_talpha95_reargrips,7278
26004,attachment,jup_jp25_ar_talpha95_triggers,7279
26005,attachment,jup_jp25_ar_talpha95_extras,7280
26006,attachment,jup_jp25_ar_talpha95_gunperks,7281
26007,attachment,jup_jp25_ar_talpha95_tuning,7282
26008,attachment,jup_talpha95_rec,7283
26009,attachment,jup_talpha95_ironsdefault,7284
26010,attachment,jup_jp25_bar,7285
26011,attachment,jup_jp25_bar_shortlight,7286
26012,attachment,jup_jp25_bar_lgtlong,7287
26013,attachment,jup_jp25_bar_hvy,7288
26014,attachment,jup_jp25_bar_hvylong,7289
26015,attachment,jup_jp25_bar_shorthvy,7290
26016,attachment,jup_jp25_bar_long,7291
26017,attachment,jup_jp25_bar_xlong,7292
26018,attachment,jup_jp25_stock,7293
26019,attachment,jup_jp25_stock_taclight,7294
26020,attachment,jup_jp25_stock_hvy,7295
26021,attachment,jup_jp25_stock_hvy_ass,7296
26022,attachment,jup_jp25_stock_tac,7297
26023,attachment,jup_jp25_mag_30_556n,7298
26024,attachment,jup_jp25_mag_20_556n,7299
26025,attachment,jup_jp25_mag_40_556n,7300
26026,attachment,jup_jp25_drum_60_556n,7301
26027,attachment,jup_jp25_comb_ammo,7302
26028,attachment,jup_jp25_comb_weighted,7303
26029,attachment,jup_jp25_comb_tac,7304
26030,attachment,jup_jp25_comb_ergo,7305
26031,attachment,jup_jp25_pgrip_aim,7306
26032,attachment,jup_jp25_pgrip_ass,7307
26033,attachment,jup_jp25_pgrip_tac,7308
26037,attachment,ammo_300nm_he,7309
26038,attachment,ammo_408c_he,7310
26039,attachment,jup_jp10_bar_hvylong,7311
26040,attachment,jup_jp03_mag_30_9p,7312
26041,attachment,jup_jp03_mag_20_9p,7313
26042,attachment,jup_jp03_drum_50_9p,7314
26043,attachment,jup_jp25_bar_light,7315
26045,attachment,jup_jp08_comb_tac,7316
26046,attachment,jup_lasgrip_glima21,7317
26047,attachment,jup_cp24_pgrip_heavy,7318
26048,attachment,jup_comp_sn_01,7319
26049,attachment,jup_silencer_pi_04,7320
26061,attachment,india_frontpieces,7321
26062,attachment,india_backpieces,7322
26063,attachment,india_magazines,7323
26064,attachment,india_carryhandles,7324
26065,attachment,india_optics,7325
26066,attachment,india_gunperks,7326
26067,attachment,india_muzzles,7327
26068,attachment,india_reargrips,7328
26069,attachment,india_extras,7329
26070,attachment,india_bolts,7330
26084,attachment,snscope03_stpat,7331
26085,attachment,lasercyl_ads04_stpat,7332
26099,attachment,ammo_ar_mcharlie_v8,7333
26100,attachment,ammo_ar_akilo_v14,7334
26101,attachment,ammo_sh_vecho_v5,7335
26102,attachment,muzzle_ar_mcharlie_v12,7336
26113,attachment,iw9_rec_scharlie_v12,7337
26114,attachment,bar_ar_long_p05_scharlie_v12,7338
26115,attachment,stock_ar_p05_scharlie_v12,7339
26116,attachment,mag_ar_xlarge_p05_scharlie_v12,7340
26117,attachment,iw9_minireddot03_tall_scharlie_v12,7341
26118,attachment,ammo_556n_scharlie_v12,7342
26119,attachment,silencer02_ar_scharlie_v12,7343
26120,attachment,pgrip_p05_scharlie_v12,7344
26121,attachment,grip_angled13_scharlie_v12,7345
26122,attachment,ammo_dm_stango25_v1,7346
26123,attachment,ammo_br_ngsierra_v2,7347
26124,attachment,ammo_ar_akilo74_v12,7348
26132,attachment,rec_aviktor_v19,7349
26133,attachment,bar_sm_p04_aviktor_v19,7350
26134,attachment,stock_sm_light_p04_aviktor_v19,7351
26135,attachment,mag_sm_p04_aviktor_v19,7352
26136,attachment,comp_sm_01_aviktor_v19,7353
26137,attachment,pgrip_tac_p04_aviktor_v19,7354
26138,attachment,grip_angled09_aviktor_v19,7355
26146,attachment,jup_flashcomp_dm_01,7356
26147,attachment,jup_flashcomp_br_01,7357
26149,attachment,rec_alpha50_v6,7358
26150,attachment,bar_sn_hvyshort_p23_alpha50_v6,7359
26151,attachment,stock_sn_assault_p23_alpha50_v6,7360
26152,attachment,mag_sn_p23_alpha50_v6,7361
26153,attachment,bgrip_sn_hvy_p23_alpha50_v6,7362
26154,attachment,hybridrange01_alpha50_v6,7363
26155,attachment,ammo_50b_hv_alpha50_v6,7364
26198,attachment,jup_jp06_amp,7365
26216,attachment,laser_lm_ahotel_v8,7366
26217,attachment,selectsemi_ngsierra,7367
26218,attachment,stockp_pi_heavy_p49,7368
26219,attachment,stockp_pi_assault_p49,7369
26220,attachment,stockp_pi_tactical_p49,7370
26221,attachment,stockp_pi_light_p49,7371
26222,attachment,bar_pi_short_p49,7372
26223,attachment,bar_pi_light_p49,7373
26224,attachment,bar_pi_heavy_p49,7374
26225,attachment,bar_pi_long_p49,7375
26226,attachment,bar_pi_hvylong_p49,7376
26227,attachment,barsil_pi_p49,7377
26228,attachment,barsil_pi_short_p49,7378
26229,attachment,pgrip_ass_p49,7379
26230,attachment,pgrip_tac_p49,7380
26231,attachment,pgrip_aim_p49,7381
26232,attachment,mag_pi_small_p49,7382
26233,attachment,drum_pi_p49,7383
26234,attachment,drum_pi_large_p49,7384
26235,attachment,grip_angled_p49,7385
26236,attachment,grip_vert_p49,7386
26237,attachment,grip_vert_short_p49,7387
26238,attachment,silencer01_tango9,7388
26239,attachment,rec_xmike2010_v4,7389
26240,attachment,bar_dm_short_p20_xmike2010_v4,7390
26241,attachment,stock_sn_tactical_p20_xmike2010_v4,7391
26242,attachment,mag_sn_p20_xmike2010_v4,7392
26243,attachment,bolt_p20_xmike2010_v4,7393
26244,attachment,fourx04_xmike2010_v4,7394
26245,attachment,pgrip_tac_p20_xmike2010_v4,7395
26246,attachment,laserbox_ads04_xmike2010_v4,7396
26313,attachment,pgrip_br_soscar14_v5,7397
26317,attachment,laser_br_msecho_v13,7398
26325,attachment,ammo_ar_mcharlie_v15,7399
26326,attachment,ammo_sm_mpapa7_v17,7400
26331,attachment,jup_jp10_barsil,7401
26332,attachment,jup_bromeo2_selectauto,7402
26352,attachment,rec_apapa_v12,7403
26353,attachment,bar_sm_short_p03_apapa_v12,7404
26354,attachment,stock_sm_p03_apapa_v12,7405
26355,attachment,mag_sm_large_p03_apapa_v12,7406
26356,attachment,iw9_minireddot04_tall_apapa_v12,7407
26357,attachment,silencer01_sm_apapa_v12,7408
26358,attachment,pgrip_ass_p03_apapa_v12,7409
26359,attachment,lasercyl_ads02_apapa_v12,7410
26360,attachment,rec_india_v6,7411
26361,attachment,bar_sn_long_p53_india_v6,7412
26362,attachment,stock_sn_tactical_p53_india_v6,7413
26363,attachment,mag_sn_p53_india_v6,7414
26364,attachment,guard_p53_india_v6,7415
26365,attachment,iw9_snprscope_india_v6,7416
26366,attachment,ammo_408c_he_india_v6,7417
26367,attachment,silencer05_dm_india_v6,7418
26368,attachment,pgrip_p53_india_v6,7419
26369,attachment,bolt_p53_india_v6,7420
26370,attachment,lasercyl_ads03_india_v6,7421
26371,attachment,rec_swhiskey_v14,7422
26372,attachment,bar_pi_long_p26_swhiskey_v14,7423
26373,attachment,cylinder_pi_p26_swhiskey_v14,7424
26374,attachment,ammo_500sw_ss_swhiskey_v14,7425
26375,attachment,pgrip_tac_p26_swhiskey_v14,7426
26376,attachment,trigger_hair_p26_swhiskey_v14,7427
26377,attachment,laserhip_bright_p26_swhiskey_v14,7428
26378,attachment,rec_mcbravo_v16,7429
26379,attachment,barsil_ar_p08_mcbravo_v16,7430
26380,attachment,stock_ar_p08_mcbravo_v16,7431
26381,attachment,mag_ar_heavy_p08_mcbravo_v16,7432
26382,attachment,iw9_minireddot03_tall_mcbravo_v16,7433
26383,attachment,pgrip_ar2_ass_p08_mcbravo_v16,7434
26384,attachment,grip_angled08_mcbravo_v16,7435
26385,attachment,lasercyl_ads03_mcbravo_v16,7436
26386,attachment,rec_aviktor_v24,7437
26387,attachment,bar_sm_p04_aviktor_v24,7438
26388,attachment,stock_sm_light_p04_aviktor_v24,7439
26389,attachment,mag_sm_p04_aviktor_v24,7440
26390,attachment,comp_sm_01_aviktor_v24,7441
26391,attachment,pgrip_tac_p04_aviktor_v24,7442
26392,attachment,grip_angled09_aviktor_v24,7443
26393,attachment,laserbox_ads02_aviktor_v24,7444
26394,attachment,rec_akilo_v15,7445
26395,attachment,bar_ar_long_p04_akilo_v15,7446
26396,attachment,stock_ar_p04_akilo_v15,7447
26397,attachment,mag_ar_p04_akilo_v15,7448
26398,attachment,iw9_minireddot01_tall_akilo_v15,7449
26399,attachment,comp_br_04_akilo_v15,7450
26400,attachment,pgrip_tac_p04_akilo_v15,7451
26401,attachment,grip_angled01_akilo_v15,7452
26402,attachment,laserbox_ads04_akilo_v15,7453
26403,attachment,rec_mviktor_v12,7454
26404,attachment,bar_sh_light_p13_mviktor_v12,7455
26405,attachment,stockno_sh_light_p13_mviktor_v12,7456
26406,attachment,mag_sh_p13_mviktor_v12,7457
26407,attachment,guard_tactical_p13_mviktor_v12,7458
26408,attachment,ammo_12g_mviktor_v12,7459
26409,attachment,choke_sh04_mviktor_v12,7460
26410,attachment,lasercyl_ads04_mviktor_v12,7461
26411,attachment,rec_ngolf7_v10,7462
26412,attachment,bar_lm_hvylong_p17_ngolf7_v10,7463
26413,attachment,stock_lm_p17_ngolf7_v10,7464
26414,attachment,belt_lm_p17_ngolf7_v10,7465
26415,attachment,fourx04_ngolf7_v10,7466
26416,attachment,ammo_762n_ngolf7_v10,7467
26417,attachment,silencer04_br_ngolf7_v10,7468
26418,attachment,pgrip_ass_p17_ngolf7_v10,7469
26419,attachment,grip_angled02_ngolf7_v10,7470
26420,attachment,rec_akilo105_v17,7471
26421,attachment,bar_ar_p04_akilo105_v17,7472
26422,attachment,stock_sm_tactical_p04_akilo105_v17,7473
26423,attachment,mag_ar_light_p04_akilo105_v17,7474
26424,attachment,reflex02_tall_akilo105_v17,7475
26425,attachment,comp_ar_07_akilo105_v17,7476
26426,attachment,pgrip_ass_p04_akilo105_v17,7477
26427,attachment,grip_angled02_akilo105_v17,7478
26428,attachment,iw9_rec_mike4_v28,7479
26429,attachment,bar_ar_long_p01_mike4_v28,7480
26430,attachment,stock_ar_p01_mike4_v28,7481
26431,attachment,mag_ar_p01_mike4_v28,7482
26432,attachment,reflex02_tall_mike4_v28,7483
26433,attachment,comp_ar_05_mike4_v28,7484
26434,attachment,pgrip_p01_mike4_v28,7485
26435,attachment,grip_angled01_mike4_v28,7486
26436,attachment,laserbox_ads03_mike4_v28,7487
26465,attachment,rec_mpapa7_v19,7488
26466,attachment,bar_sm_p09_mpapa7_v19,7489
26467,attachment,stock_sm_tactical_p09_mpapa7_v19,7490
26468,attachment,mag_sm_p09_mpapa7_v19,7491
26469,attachment,comp_sm_04_mpapa7_v19,7492
26470,attachment,pgrip_tac_p09_mpapa7_v19,7493
26471,attachment,grip_angled01_mpapa7_v19,7494
26472,attachment,lasercyl_ads04_mpapa7_v19,7495
26473,attachment,iw9_rec_mike4_v27,7496
26474,attachment,bar_ar_short_p01_mike4_v27,7497
26475,attachment,stock_ar_p01_mike4_v27,7498
26476,attachment,mag_ar_p01_mike4_v27,7499
26477,attachment,reflex02_tall_mike4_v27,7500
26478,attachment,comp_ar_03_mike4_v27,7501
26479,attachment,pgrip_ass_p01_mike4_v27,7502
26480,attachment,laserbox_ads03_mike4_v27,7503
26481,attachment,rec_schotel_v19,7504
26482,attachment,bar_br_p05_schotel_v19,7505
26483,attachment,stock_ar_p05_schotel_v19,7506
26484,attachment,mag_br_large_p05_schotel_v19,7507
26485,attachment,ammo_762n_schotel_v19,7508
26486,attachment,comp_br_03_schotel_v19,7509
26487,attachment,pgrip_ass_p05_schotel_v19,7510
26488,attachment,grip_vert02_schotel_v19,7511
26489,attachment,laserbox_ads02_schotel_v19,7512
26490,attachment,rec_papa220_v20,7513
26491,attachment,barcomp_pi_p27_papa220_v20,7514
26492,attachment,mag_pi_large_p27_papa220_v20,7515
26493,attachment,ammo_45acp_op_papa220_v20,7516
26494,attachment,pgrip_ass_p27_papa220_v20,7517
26495,attachment,trigger_hair_p27_papa220_v20,7518
26496,attachment,rec_mpapa5_v15,7519
26497,attachment,bar_sm_p02_mpapa5_v15,7520
26498,attachment,stockno_sm_p02_mpapa5_v15,7521
26499,attachment,drum_sm_p02_mpapa5_v15,7522
26500,attachment,ammo_9p_mpapa5_v15,7523
26501,attachment,silencer04_sm_mpapa5_v15,7524
26502,attachment,pgrip_sm_tac_p02_mpapa5_v15,7525
26503,attachment,grip_vert01_mpapa5_v15,7526
26504,attachment,lasercyl_hip04_mpapa5_v15,7527
26505,attachment,iw9_rec_mike4_v26,7528
26506,attachment,bar_ar_longhvy_p01_mike4_v26,7529
26507,attachment,stock_ar_p01_mike4_v26,7530
