string,string,string,string,string,string
cp_raid4_cine_outro,121.39,122.93,^8Gaz:^7 Everybody in one piece...?,,
cp_raid4_cine_outro,122.94,124.49,^8Price:^7 Present and accounted for.,,
cp_raid4_cine_outro,124.5,125.64,^8Alex:^7 Alive and kickin'...,,
cp_raid4_cine_outro,125.64,127.51,^8Farah:^7 Mission accomplished.,,
cp_raid4_cine_outro,127.51,129.7,^8Gaz:^7 Let's get the hell outta here...,,
cp_vehesc_cine_intro,0,11.04,^8Laswell:^7 Breaker-1. Satellite imagery confirms the AQ Army is using Russian-made surface-to-air missiles to defend their operations at the oil fields in this valley, making the sector impenetrable by air.,,
cp_vehesc_cine_intro,11.11,14.52,^8Laswell:^7 Your mission is to destroy those SAM sites.,,
cp_vehesc_cine_intro,14.52,18.63,^8Laswell:^7 A ground asset will get you in range of an AQ checkpoint at the Al Sharim Pass.,,
cp_vehesc_cine_intro,18.63,22.64,^8Laswell:^7 The first SAM Site, objective Alpha, is located due east of the checkpoint.,,
cp_vehesc_cine_intro,22.68,24.56,^8Laswell:^7 You'll have the element of surprise here...,,
cp_vehesc_cine_intro,24.7,25.45,^8Laswell:^7 Use it.,,
cp_vehesc_cine_intro,25.69,34.66,^8Laswell:^7 Once Alpha's down, my pilot, Nikolai, callsign Yankee-7, will provide limited air support at your remaining three SAM sites - Bravo, Charlie and Delta.,,
cp_vehesc_cine_intro,34.66,36.96,^8Laswell:^7 He'll be your exfil when the job is done.,,
cp_vehesc_cine_intro,37.07,38.38,^8Laswell:^7 This valley is lethal.,,
cp_vehesc_cine_intro,38.38,41.47,^8Laswell:^7 The SAMs protect the oil fields. The oil funds AQ.,,
cp_vehesc_cine_intro,41.47,44.09,^8Laswell:^7 They will use everything they have to stop you.,,
cp_vehesc_cine_intro,44.09,47.53,^8Laswell:^7 When the first site falls, all hell breaks loose.,,
cp_vehesc_cine_intro,47.53,49.58,^8Laswell:^7 I'll be on comms.,,
cp_vehesc_cine_intro,49.58,51,^8Laswell:^7 Let's hit 'em where it hurts...,,
gulag_enter,0,2.25,^9Secure Channel:^7 Lifter 1-1 team deployed. Moving outbound.,,
gulag_enter,2.62,3.4,^9Secure Channel:^7 Copy. Tracking.,,
gulag_enter,4.09,5.81,^9Secure Channel:^7 Confirm visual on friendlies.,,
gulag_enter,6.12,7.28,^9Secure Channel:^7 Personnel and cargo secure.,,
gulag_enter,11.53,13.49,^9Warden:^7 Another fallen soldier...,,
gulag_enter,15.17,16.18,^9Warden:^7 You're weak...,,
gulag_enter,16.73,19.4,^9Warden:^7 Only the strongest survive the gulag...,,
gulag_enter,20.51,21.45,^9Warden:^7 Gates!,,
gulag_enter_delta,2.88,4.46,^9Warden:^7 Well, what do we have here?,,
gulag_enter_delta,4.46,7.12,^9Warden:^7 Some fresh meat for the gulag.,,
gulag_enter_delta,9.2,11.05,^9Warden:^7 Bag this piece of shit.,,
sp_brdr_cine_intro,3.47,4.58,^8Laswell:^7 Colonel Vargas...,,
sp_brdr_cine_intro,4.79,6.41,^8Alejandro:^7 Station Chief Laswell...,,
sp_brdr_cine_intro,6.6,8.13,^8Alejandro:^7 I thought we were on a first name basis...,,
sp_brdr_cine_intro,8.63,9.75,^8Alejandro:^7 This must be serious.,,
sp_brdr_cine_intro,9.76,12.6,^8Laswell:^7 It is. I need your help, Alejandro.,,
sp_brdr_cine_intro,12.87,13.67,^8Alejandro:^7 Tell me.,,1
sp_brdr_cine_intro,13.7,17.75,^8Laswell:^7 The Las Almas cartel is smuggling an Iranian terrorist over the border.,,
sp_brdr_cine_intro,17.83,21.14,^8Alejandro:^7 Laswell, terrorists don't cross the southern border.,,
sp_brdr_cine_intro,21.22,24.48,^8Laswell:^7 We know that, and they know that, and that is exactly why they're gonna do it.,,
sp_brdr_cine_intro,24.82,26.33,^8Laswell:^7 I need you to stop it.,,
sp_brdr_cine_intro,26.59,27.75,^8Alejandro:^7 Who's my target?,,
sp_brdr_cine_intro,28.07,29.84,^8Laswell:^7 Major Hassan Zyani.,,
sp_brdr_cine_intro,30.26,31.69,^8Alejandro:^7 Copy. When?,,
sp_brdr_cine_intro,31.95,32.82,^8Laswell:^7 Tonight.,,
sp_brdr_cine_intro,33.96,38,US MEXICO BORDER,,
sp_bs_cine_intro,0.94,3.9,^8Laswell:^7 Hassan was taken back into cartel protection in Las Almas.,,
sp_bs_cine_intro,4.19,8.87,^8Laswell:^7 Mexican Special Forces confirmed. Hassan is moving something sizable towards the US.,,
sp_bs_cine_intro,8.88,12.2,^8Laswell:^7 The cargo could be containers housing missiles.,,
sp_bs_cine_intro,12.2,14.87,^8Laswell:^7 We don't know how many and we don't know the targets.,,
sp_bs_cine_intro,15.31,19.68,^8Shepherd:^7 To find out, we need to capture Hassan and bring him in for interrogation.,,
sp_bs_cine_intro,20.23,27.28,^8Shepherd:^7 We'll send Soap and Ghost to link up with the Mexican Special Forces in country along with all the manpower they need.,,
sp_bs_cine_intro,27.7,30.21,^8Laswell:^7 We can't start a war in Mexico, General.,,
sp_bs_cine_intro,30.22,31.13,^8Shepherd:^7 Certainly not-,,
sp_bs_cine_intro,31.13,34.81,^8Shepherd:^7 I'll task Phillip Graves and his Shadow company PMCs to assist.,,
sp_bs_cine_intro,34.97,39.89,^8Shepherd:^7 Their rules of engagement can help us cut some red tape and get this done.,,
sp_bs_cine_intro,40.34,43.03,^8Laswell:^7 Understood, sir. Let's find Hassan.,,
sp_bs_cine_intro,49,49.93,^8Soap:^7 Alejandro...,,
sp_bs_cine_intro,49.94,51.46,^8Alejandro:^7 Sergeant MacTavish.,,
sp_bs_cine_intro,51.62,52.84,^8Soap:^7 Call me Soap.,,
sp_bs_cine_intro,52.84,53.92,^8Alejandro:^7 Lieutenant...,,
sp_bs_cine_intro,53.93,55.78,^8Alejandro:^7 Laswell says they call you Ghost.,,
sp_bs_cine_intro,55.78,57.96,^8Soap:^7 Actually, I believe he prefers to be--,,
sp_bs_cine_intro,57.31,58.89,^8Ghost:^7 That'll do.,,
sp_bs_cine_intro,58.89,61.67,^8Alejandro:^7 Welcome to the "city of souls.",,
sp_bs_cine_intro,62.3,63.85,^8Soap:^7 I've never been to Mexico.,,
sp_bs_cine_intro,64,64.92,^8Alejandro:^7 This isn't México...,,
sp_bs_cine_intro,65.54,66.9,^8Alejandro:^7 This is Las Almas.,,
sp_bs_cine_intro,66.91,71.46,^8Ghost:^7 Shepherd's contractors are inbound to reinforce. They're bringing hardware, they'll need room.,,
sp_bs_cine_intro,71.62,73.17,^8Alejandro:^7 My base is your base.,,
sp_bs_cine_intro,73.31,74.86,^8Ghost:^7 Good. Now, where's Hassan?,,
sp_bs_cine_intro,74.87,77.51,^8Alejandro:^7 Cartel safe-house, ten clicks from here.,,
sp_bs_cine_intro,77.52,78.74,^8Alejandro:^7 Get in.,,
sp_bs_cine_intro,78.9,81.07,^8Alejandro:^7 C'mon. Let's move!,,1
sp_bs_cine_intro,83.12,86.07,^8Alejandro:^7 This is my second in command, Sergeant Major Rodolfo Parra.,,
sp_bs_cine_intro,86.23,88.87,^8Rodolfo:^7 I'm afraid of Ghosts...,,1
sp_bs_cine_intro,90.6,92.46,^8Alejandro:^7 You know Spanish?,,
sp_bs_cine_intro,92.46,93.54,^8Soap:^7 No.,,
sp_bs_cine_intro,93.54,95.08,^8Alejandro:^7 You will...,,
sp_bs_cine_intro,109.03,110.76,^8Soap:^7 White truck, four armed in the back.,,
sp_bs_cine_intro,110.86,113.98,^8Alejandro:^7 Hey - tranquilo. Easy-- that's normal here.,,
sp_bs_cine_intro,114.78,117.58,^8Alejandro:^7 Guns on the street is jurisdiction of the police.,,
sp_bs_cine_intro,117.75,119.14,^8Ghost:^7 Where are the police?,,
sp_bs_cine_intro,119.24,122.04,^8Alejandro:^7 Well, Las Almas has a very serious problem.,,
sp_bs_cine_intro,122.05,126.22,^8Alejandro:^7 There are few here to uphold the law. And many of those who resist corruption...,,
sp_bs_cine_intro,126.28,127.84,^8Alejandro:^7 Disappear.,,
sp_bs_cine_intro,128,128.93,^8Soap:^7 What about the military?,,
sp_bs_cine_intro,128.94,133.14,^8Alejandro:^7 Well, because we are well trained, soldiers are recruited by the narcos...,,
sp_bs_cine_intro,133.15,134.36,^8Ghost:^7 Why not you?,,
sp_bs_cine_intro,135.16,136.86,^8Alejandro:^7 We grew up here.,,
sp_bs_cine_intro,136.95,140.4,^8Alejandro:^7 They call us Los Vaqueros... Cowboys.,,
sp_bs_cine_intro,140.4,144.8,^8Alejandro:^7 We love this place. And we will die fighting for it.,,
sp_bs_cine_intro,151,154.11,^8Soap:^7 Kids, guns and balloons... That's a new one.,,
sp_bs_cine_intro,154.11,157.07,^8Alejandro:^7 Narcos use generosity to win over the people.,,
sp_bs_cine_intro,157.07,158.46,^8Soap:^7 Even the children?,,
sp_bs_cine_intro,158.46,160.32,^8Rodolfo:^7 Especially the children...,,
sp_bs_cine_intro,161.99,164.64,^8Soap:^7 What's on those sheets?,,
sp_bs_cine_intro,164.79,166.5,^8Alejandro:^7 Narcomantas...,,
sp_bs_cine_intro,166.5,168.22,^8Rodolfo:^7 Cartel cloths.,,
sp_bs_cine_intro,168.22,172.39,^8Alejandro:^7 Messages from El Sin Nombre. Warnings, marking territory.,,
sp_bs_cine_intro,173.33,175.74,^8Alejandro:^7 Our streets are laced with death.,,
sp_bs_cine_intro,176.7,178.15,^8Ghost:^7 Who's Sin Nombre?,,
sp_bs_cine_intro,178.15,180.61,^8Alejandro:^7 El Sin Nombre. The Nameless...,,
sp_bs_cine_intro,180.61,182.5,^8Alejandro:^7 The leader of the Las Almas cartel.,,
sp_bs_cine_intro,182.5,184.22,^8Soap:^7 Where can we find him?,,
sp_bs_cine_intro,184.22,186.89,^8Alejandro:^7 You can't. No one knows who he is.,,
sp_bs_cine_intro,186.9,189.2,^8Alejandro:^7 But he is everywhere...,,
sp_bs_cine_intro,189.2,191.76,^8Alejandro:^7 And this is a challenge...,,
sp_bs_cine_intro,191.76,195.06,^8Alejandro:^7 But Los Vaqueros like challenges.,,
sp_bs_cine_intro,195.22,198.36,^8Rodolfo:^7 With your mask, you will fit in well here, Ghost.,,
sp_bs_cine_intro,198.36,200.09,^8Alejandro:^7 Hey, easy...,,1
sp_bs_cine_intro,201.82,206.68,^8Alejandro:^7 Checkpoint. It's the army. Turn right, we'll go around.,,
sp_bs_cine_intro,206.69,208.41,^8Soap:^7 Why?,,
sp_bs_cine_intro,208.42,211.24,^8Alejandro:^7 Some troops are in the pocket of El Sin Nombre.,,
sp_bs_cine_intro,211.24,214.01,^8Alejandro:^7 Like I told you, he is everywhere...,,
sp_bs_cine_intro,214.02,217.2,^8Alejandro:^7 Cartel is hiding Hassan in the village across the river.,,
sp_bs_cine_intro,217.21,219.54,^8Alejandro:^7 Let's hope he's still there.,,
sp_cnls_cine_intro,15.74,19.1,^8Price:^7 Bravo-6 to Watcher-1. In position at the cafe.,,
sp_cnls_cine_intro,19.9,23.35,^8Price:^7 Two at the table to my 3 o'clock, one cartel, one Iranian.,,
sp_cnls_cine_intro,23.84,25.26,^8Laswell:^7 How cozy.,,
sp_cnls_cine_intro,26.1,27.31,^8Laswell:^7 What are they up to?,,
sp_cnls_cine_intro,27.88,29.78,^8Price:^7 Conducting a transaction.,,
sp_cnls_cine_intro,30.06,31.29,^8Laswell:^7 Electronically.,,
sp_cnls_cine_intro,31.51,32,^8Price:^7 Affirm.,,
sp_con_cine_intro,10.19,11.76,^8Gaz:^7 This is proof of life.,,
sp_con_cine_intro,11.76,13.03,^8Price:^7 Where did this come from?,,
sp_con_cine_intro,13.04,14.41,^8Shepherd:^7 Urzikstan.,,
sp_con_cine_intro,14.42,15.69,^8Price:^7 Look...,,
sp_con_cine_intro,15.75,16.41,^8Price:^7 They're pointing east.,,
sp_con_cine_intro,16.42,18.63,^8Shepherd:^7 Likely to Al Mazrah.,,
sp_con_cine_intro,18.63,20.59,^8Gaz:^7 They get her underground there we'll lose her for good.,,
sp_con_cine_intro,20.6,21.87,^8Price:^7 We'll lead the rescue team.,,
sp_con_cine_intro,21.87,23.54,^8Shepherd:^7 That's not gonna happen, John.,,
sp_con_cine_intro,24.35,25.4,^8Gaz:^7 Say again, General?,,
sp_con_cine_intro,26.38,30.6,^8Shepherd:^7 This is a tug o' war, boys. We need to pull back, not lean forward.,,
sp_con_cine_intro,30.7,31.48,^8Gaz:^7 Since when?,,
sp_con_cine_intro,31.5,32.24,^8Shepherd:^7 Since now.,,
sp_con_cine_intro,32.65,36.48,^8Shepherd:^7 We can't just send in the cavalry. These things take planning and preparation.,,
sp_con_cine_intro,36.48,41.88,^8Price:^7 These things take violence and timing, I can do both. Kate's life is in a fuckin' hourglass.,,
sp_con_cine_intro,41.92,43.9,^8Shepherd:^7 I know you're upset, Captain.,,
sp_con_cine_intro,44.22,48.05,^8Shepherd:^7 This happened on your mission and that's a tough pill to swallow.,,
sp_con_cine_intro,50.11,51.38,^8Price:^7 Are you telling me, we leave her?,,
sp_con_cine_intro,51.39,54.23,^8Shepherd:^7 I'm telling you I can't help you...,,
sp_con_cine_intro,54.46,56.64,^8Shepherd:^7 But I won't stop you.,,
sp_con_cine_intro,58.15,59.82,^8Price:^7 I'll have her back in 12 hours.,,
sp_con_cine_intro,59.92,61.98,^8Shepherd:^7 Don't die doin' this, John.,,
sp_con_cine_intro,62,64.18,^8Shepherd:^7 Laswell wouldn't want that. I don't either.,,
sp_con_cine_intro,64.18,66.29,^8Gaz:^7 General, I thought Kate was your friend?,,
sp_con_cine_intro,66.88,68.64,^8Shepherd:^7 War isn't about friends.,,
sp_con_cine_intro,68.86,70.06,^8Shepherd:^7 It's about enemies.,,
sp_con_cine_intro,70.55,71.72,^8Shepherd:^7 Good luck.,,
sp_con_cine_intro,73.53,75.41,^8Gaz:^7 We'd be going head to head with AQ on their home turf.,,
sp_con_cine_intro,75.41,77.76,^8Gaz:^7 They're going to have hundreds more protecting Laswell.,,
sp_con_cine_intro,77.77,78.94,^8Gaz:^7 We need an army.,,
sp_con_cine_intro,78.95,80.81,^8Price:^7 I can get us an army.,,
sp_con_cine_intro,86.88,88.45,^8Price:^7 Nik!,,
sp_con_cine_intro,89.24,91.2,^8Nikolai:^7 Where to?,,
sp_con_cine_intro,92.94,94.8,URZIKSTAN,,
sp_con_cine_intro,112.27,114.92,^8LF Fighter:^7 Commander, Al-Qatala's here.,,1
sp_con_cine_intro,114.92,119.33,^8Farah:^7 Copy, I see them. Go to the rally point and wait for us.,,1
sp_con_cine_intro,119.33,121.09,^8LF Fighter:^7 Yes, Ma'am.,,1
sp_con_cine_intro,123.45,124.43,^8Farah:^7 Captain-,,
sp_con_cine_intro,124.43,125.87,^8Farah:^7 It's Farah.,,
sp_con_cine_intro,125.87,127.86,^8Farah:^7 It's time.,,
sp_con_cine_intro,127.86,128.9,^8Price:^7 Rog.,,
sp_con_cine_intro,128.9,130.66,^8Price:^7 Wheels down in one.,,
sp_epi_cine_intro,10.92,12.72,^8Soap:^7 Perfect shot, Lt..,,
sp_epi_cine_intro,14.47,15.99,^8Ghost:^7 You called it, Sergeant.,,
sp_epi_cine_intro,17.17,18.71,^8Ghost:^7 All stations-,,
sp_epi_cine_intro,18.71,21.82,^8Ghost:^7 Hassan's down. Enemy KIA.,,
sp_epi_cine_intro,27.15,35.95,^3News Reporter:^7 Officials are saying a power surge is to blame for an explosion over downtown Chicago last night due to severe winds leaving thousands of residents in the dark.,,
sp_epi_cine_intro,35.95,39.87,^3News Reporter:^7 Electricity is expected to be restored by this evening. In other news...,,
sp_epi_cine_intro,40.46,42.16,^8Price:^7 CIA shit...,,
sp_epi_cine_intro,42.16,44.56,^8Laswell:^7 Hmm... Creative writing.,,
sp_epi_cine_intro,45.05,46.36,^8Price:^7 I'll never tell.,,
sp_epi_cine_intro,48.75,51.05,^8Laswell:^7 AQ... Iran...,,
sp_epi_cine_intro,51.06,53.56,^8Price:^7 Cartels... Russians...,,
sp_epi_cine_intro,54.46,57.75,^8Laswell:^7 Shepherd... Shadow...,,
sp_epi_cine_intro,60.54,62.15,^8Laswell:^7 They got past us.,,
sp_epi_cine_intro,62.64,64.75,^8Price:^7 Well, they had a head start.,,
sp_epi_cine_intro,66.64,69.04,^8Price:^7 To cutting heads off snakes...,,
sp_epi_cine_intro,75.15,76.45,^8Price:^7 Any sign of Shepherd?,,
sp_epi_cine_intro,77.64,79.24,^8Laswell:^7 Totally off the grid.,,
sp_epi_cine_intro,79.25,80.74,^8Price:^7 Well, we'll find him.,,
sp_epi_cine_intro,80.75,82.25,^8Laswell:^7 No, we've got bigger fish...,,
sp_epi_cine_intro,83.53,85.34,^8Laswell:^7 I've done some digging on the Russians.,,
sp_epi_cine_intro,85.34,86.95,^8Price:^7 Well, that's a dirty job.,,
sp_epi_cine_intro,86.95,89.54,^8Laswell:^7 Ultra-nationalists ambushed that convoy, John.,,
sp_epi_cine_intro,89.54,90.84,^8Price:^7 Kate, this is over.,,
sp_epi_cine_intro,90.84,93.13,^8Laswell:^7 No... it's not.,,
sp_epi_cine_intro,93.14,95,^8Laswell:^7 They're working with someone new.,,
sp_epi_cine_intro,96.19,98.03,^8Price:^7 Who?,,
sp_epi_cine_intro,102.64,104.14,^8Laswell:^7 We don't know his name.,,
sp_epi_cine_intro,105.84,107.54,^8Price:^7 He's not new.,,
sp_epi_cine_intro,136.04,137.55,^8Laswell:^7 Who is he?,,
sp_epi_cine_intro,139.58,141.8,^8Price:^7 Makarov.,,
sp_gsamb_cine_intro,0,5.67,^8Graves:^7 Hook, line and fuckin' sinker! That's what I'm talking about, Shadows. You know I love that shit!,,
sp_gsamb_cine_intro,5.94,7.42,^8Graves:^7 Comms, get me the General.,,
sp_gsamb_cine_intro,7.44,7.97,^8Shadow-1 Comms Ofc:^7 Check.,,
sp_gsamb_cine_intro,8.36,10.8,^8Shepherd:^7 Graves, Actual, make my day.,,
sp_gsamb_cine_intro,10.87,14.13,^8Graves:^7 We got him. Escorting back to base as we speak.,,
sp_gsamb_cine_intro,14.2,16.43,^8Shepherd:^7 Make it quick, we can't hold him for long.,,
sp_gsamb_cine_intro,16.47,17,^8Graves:^7 Roger that.,,
sp_gscom_cine_intro,0.45,2.21,^8Graves:^7 Loaders, get your rounds in the can.,,
sp_gscom_cine_intro,2.25,3.15,^8Shadow-1 Gunner:^7 Yes, Commander.,,
sp_gscom_cine_intro,3.15,4.96,^8Graves:^7 Nav, set a heading for that compound.,,
sp_gscom_cine_intro,5.04,5.74,^8Shadow-1 Nav:^7 Roger.,,
sp_gscom_cine_intro,5.97,8.31,^8Graves:^7 Fire officer, keep a hand on the hot switch, we're just gettin' started here.,,
sp_gscom_cine_intro,8.52,9.54,^8Shadow-1 FCO:^7 Solid copy!,,
sp_gscom_cine_intro,9.55,12.74,^8Graves:^7 Pilot, you have the con. Once on station, circle the target, bring us around.,,
sp_gscom_cine_intro,12.94,13.39,^8Shadow-1 Pilot:^7 Sir.,,
sp_gscom_cine_intro,13.51,15.36,^8Graves:^7 Comm, get me General Shepherd.,,
sp_gscom_cine_intro,15.36,16.75,^8Shadow-1 Comms Ofc:^7 Rog, stand by.,,
sp_gscom_cine_intro,16.95,18.43,^8Shadow-1 Comms Ofc:^7 Shepherd's up, sir.,,
sp_gscom_cine_intro,18.55,20.83,^8Graves:^7 Gold Eagle Actual, this is Shadow-1, how copy?,,
sp_gscom_cine_intro,21.02,23.29,^8Shepherd:^7 Loud and clear, Shadow-1, send traffic.,,
sp_gscom_cine_intro,23.41,25.87,^8Graves:^7 I had to bail your boys out, luckily they have friends in high places.,,
sp_gscom_cine_intro,26.08,28.58,^8Shepherd:^7 That's what you're there for. Tell me somethin' good.,,
sp_gscom_cine_intro,28.58,31.45,^8Graves:^7 We got a hit on Hassan. Approaching the target location now.,,
sp_gscom_cine_intro,31.45,33.78,^8Graves:^7 We'll get this bastard rolled up for a little talkin' to.,,
sp_gscom_cine_intro,33.79,37.84,^8Shepherd:^7 That's what I like to hear. Report back when Hassan's in the bag.,,
sp_gscom_cine_intro,37.92,39.69,^8Graves:^7 Roger that. Out here.,,
sp_gscom_cine_intro,39.98,41.61,^8Graves:^7 All Shadows, listen up-,,
sp_gscom_cine_intro,41.74,43.3,^8Graves:^7 These guys on the ground...,,
sp_gscom_cine_intro,43.75,47.6,^8Graves:^7 Mexican Special Forces, 141, they are your brothers now.,,
sp_gscom_cine_intro,47.6,50.76,^8Graves:^7 You treat 'em like your own and let's get this done, yeah?,,
sp_gscom_cine_intro,50.8,51.25,^8Shadow Group:^7 YUP-YUP!,,
sp_gscom_cine_intro,51.49,52.68,^8Graves:^7 Alright!,,
sp_gscom_cine_intro,53.71,58.38,^8Graves:^7 Ghost, this is Shadow-1, orbiting the compound now. Standing by for visual...,,
sp_high_cine_intro,2.86,6.24,^9Valeria:^7 What happened, fucking cowboy? Did you start a war?,,1
sp_high_cine_intro,6.25,8.71,^9Valeria:^7 Violence chases you everywhere, I like it.,,1
sp_high_cine_intro,8.71,11.96,^8Alejandro:^7 I didn't make a deal with you- They did...,,1
sp_high_cine_intro,11.97,14.75,^9Valeria:^7 That's your mistake.,,1
sp_high_cine_intro,14.76,16.89,^8Price:^7 You knew there was a third missile?,,
sp_high_cine_intro,16.89,20.13,^9Valeria:^7 Oh, I didn't count them. I have people for that.,,
sp_high_cine_intro,20.14,20.92,^8Alejandro:^7 Yeah, she's lying.,,
sp_high_cine_intro,20.92,22.19,^8Gaz:^7 Where's Hassan?,,
sp_high_cine_intro,22.19,24.7,^8Ghost:^7 Where's the other missile?,,
sp_high_cine_intro,26.81,28.08,^9Valeria:^7 Chicago.,,
sp_high_cine_intro,30.69,31.96,^8Gaz:^7 What the fuck's goin' on?,,
sp_high_cine_intro,32.09,34.6,^9Valeria:^7 I said I'd tell you where he was, I didn't say I would stop him.,,
sp_high_cine_intro,34.6,36.49,^8Alejandro:^7 You fucking scorpion.,,1
sp_high_cine_intro,36.74,39,^8Alejandro:^7 I warned you she would do this, eh?,,
sp_high_cine_intro,39.01,42.01,^9Valeria:^7 I run a business, señores. We grow or we die.,,
sp_high_cine_intro,42.01,44.26,^9Valeria:^7 It's the way of the world.,,
sp_high_cine_intro,44.27,46.64,^8Price:^7 You put a target on your back.,,
sp_high_cine_intro,46.64,47.62,^9Valeria:^7 No-,,
sp_high_cine_intro,47.62,49.9,^9Valeria:^7 I put a target in Chicago...,,
sp_high_cine_intro,50.46,53.84,^9Valeria:^7 Now fucking leave Las Almas and go find it. Fucking assholes, get out of here.,,1
sp_high_cine_intro,53.84,57.38,^8Price:^7 For now, she's yours...,,
sp_high_cine_intro,58.29,59.81,^8Price:^7 But, we'll be back...,,
sp_high_cine_intro,60.44,62.14,^9Valeria:^7 I look forward to it.,,
sp_high_cine_intro,63.02,64.22,^8Price:^7 Let's go.,,
sp_high_cine_intro,64.22,65.92,^8Alejandro:^7 Fucking come on...,,1
sp_high_cine_intro,68.18,70.19,^8Price:^7 Soap, prep for transport and get Laswell-,,
sp_high_cine_intro,70.24,72.75,^8Price:^7 Hassan and the missile are in Chicago.,,
sp_high_cine_intro,74.3,76.31,^8Alejandro:^7 Tonight, Las Almas can sleep...,,1
sp_high_cine_intro,76.94,79.2,^9Valeria:^7 I'll be free in 24 hours...,,
sp_high_cine_intro,79.94,83.07,^9Valeria:^7 Can't say the same about you, Vaqueros.,,
sp_high_cine_intro,83.08,85.07,^8Soap:^7 You're going down for what you did.,,
sp_high_cine_intro,85.07,89.82,^9Valeria:^7 It doesn't matter what I did. It matters what you can prove...,,
sp_high_cine_intro,91.81,93.83,^8Alejandro:^7 Go... You have work to do.,,
sp_high_cine_intro,95.19,97.08,^8Soap:^7 Keep fighting the good fight, hermano.,,
sp_high_cine_intro,97.09,98.97,^8Alejandro:^7 To the bitter end, my brother.,,
sp_high_cine_intro,99.97,101.74,^8Rodolfo:^7 Good luck, amigos.,,
sp_high_cine_intro,103.35,104.5,^8Alejandro:^7 Ghost...,,
sp_high_cine_intro,104.5,106.14,^8Alejandro:^7 Don't get lost, brother.,,1
sp_high_cine_intro,106.51,107.42,^8Ghost:^7 Of course.,,1
sp_high_cine_intro,107.78,109.17,^8Alejandro:^7 [laugh],,
sp_high_cine_intro,114.77,119.99,^8Gaz:^7 El Sin Nombre told us the third missile was smuggled into the United States through the Port of Chicago.,,
sp_high_cine_intro,120.02,123.13,^8Soap:^7 Hassan and his AQ soldiers are with it.,,
sp_high_cine_intro,123.13,126.78,^8Ghost:^7 We don't know exactly where the missile is or where it's headed.,,
sp_high_cine_intro,126.78,133.03,^8Price:^7 We do know that Hassan was taken to a building in downtown Chicago owned by a shell company of the Las Almas cartel.,,
sp_high_cine_intro,133.03,136.16,^8Laswell:^7 Police are on the ground cordoning off streets around the building.,,
sp_high_cine_intro,136.16,138.7,^8Laswell:^7 They're on the lookout for a stolen container full of weapons.,,
sp_high_cine_intro,138.7,141.18,^8Laswell:^7 They do not know we're dealing with a missile.,,
sp_high_cine_intro,141.19,146.49,^8Laswell:^7 We believe Hassan is holed up in fortified server room on the 54th floor of this building.,,
sp_high_cine_intro,146.49,149.37,^8Laswell:^7 I will be on the ground working to locate the missile.,,
sp_high_cine_intro,149.38,153.63,^8Gaz:^7 I'll infil with the Marines on the Chicago river and move in on the ground level.,,
sp_high_cine_intro,153.63,157.41,^8Ghost:^7 I'll heli up to an OP across from the objective for armed overwatch.,,
sp_high_cine_intro,157.53,160.04,^8Price:^7 We'll touch two helos down on the roof of the target building,,
sp_high_cine_intro,160.04,162.95,^8Price:^7 one with a troop of Marines, the other with me and Soap.,,
sp_high_cine_intro,162.96,165.56,^8Laswell:^7 While Gaz and the Marines push up the building-,,
sp_high_cine_intro,165.57,167.41,^8Laswell:^7 Price and Soap will work their way down,,,
sp_high_cine_intro,167.41,171.41,^8Laswell:^7 with Soap repelling to the server floor, pinching Hassan in the middle.,,
sp_high_cine_intro,171.42,174.12,^8Laswell:^7 Our primary mission is to locate and stop the missile.,,
sp_high_cine_intro,174.12,178.25,^8Laswell:^7 But you have execute authority to kill Hassan.,,
sp_intcpt_cine_intro,7.97,9.85,^8Soap:^7 On your knees.,,
sp_intcpt_cine_intro,10.94,13.28,^8Graves:^7 Y'all got a clear picture?,,
sp_intcpt_cine_intro,13.28,14.53,^8Shepherd:^7 Crystal.,,
sp_intcpt_cine_intro,14.84,16.71,^8Laswell:^7 All set.,,
sp_intcpt_cine_intro,16.72,18.9,^8Graves:^7 Alright, we are live, folks.,,
sp_intcpt_cine_intro,19.37,20.4,^9Hassan:^7 Do you speak Arabic?,,
sp_intcpt_cine_intro,20.77,21.71,^8Graves:^7 No.,,
sp_intcpt_cine_intro,21.86,23.42,^9Hassan:^7 Farsi?,,
sp_intcpt_cine_intro,23.42,24.98,^8Graves:^7 No.,,
sp_intcpt_cine_intro,24.98,25.97,^9Hassan:^7 Course not.,,
sp_intcpt_cine_intro,27.06,33.11,^9Hassan:^7 Then I'll speak your bastardized medieval English because you are all uneducated street dogs.,,
sp_intcpt_cine_intro,33.11,36.7,^8Graves:^7 Ahh, see... we're getting off to a bad start here, Hassan.,,
sp_intcpt_cine_intro,36.7,39.36,^9Hassan:^7 You are talking to a Quds Force officer.,,
sp_intcpt_cine_intro,39.36,43.26,^8Graves:^7 You're the commander of a foreign terror organization.,,
sp_intcpt_cine_intro,43.26,44.67,^9Hassan:^7 I can say the same to you.,,
sp_intcpt_cine_intro,44.67,47.16,^8Graves:^7 What's your target, "Major"?,,
sp_intcpt_cine_intro,47.48,49.66,^9Hassan:^7 What was your target when they sent missiles to my land?,,
sp_intcpt_cine_intro,49.66,52,^8Graves:^7 Oh well, wild guess... To nail your ass.,,
