int,string,localized_a,string,string,string,string,string,string,string,string,string,string,localized_a,localized_a,int,localized_a,localized_a,string,string,string,string,string,string,string,string,string,string,string,localized_a,string,int,string,string,string,string,string
34,gaz_western,a&OPERATORS/GAZ_WESTERN,0,SPECGRU,36,,ui_operator_west_gaz_con_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_BRITISH,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/GAZ_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_gaz_mp,mp_operator_wyatt,ui_operator_west_gaz_con_portrait_1_1_lg,gaz_western_convoy,wyatt_western_quip_3,execution_039,1,BPOS,ui_loot_operator_west_kyle_mar,ui_loot_operator_west_kyle_mar_lg,a&OPERATORS/FULLNAME_PRICE,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_gaz_con_portrait_1_1_lg,0
35,klaus_western,a&OPERATORS/KLAUS_WESTERN,1,KORTAC,37,,ui_operator_east_klaus_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_DENMARK,a&OPERATORS/LANGUAGE_DANISH,1,a&OPERATORS/KLAUS_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_klaus_mp,mp_operator_wyatt,ui_operator_east_klaus_portrait_1_1_lg,klaus_western_a,wyatt_western_quip_3,execution_030,1,BPOS,ui_loot_operator_west_klaus_1_1,ui_loot_operator_west_klaus_1_1_lg,a&OPERATORS/FULLNAME_PRICE,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_klaus_portrait_1_1_lg,0
36,ronin_western,a&OPERATORS/RONIN_WESTERN,0,SPECGRU,38,,ui_operator_west_ronin_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_AMERICAN,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/RONIN_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_ronin_mp,mp_operator_wyatt,ui_operator_west_ronin_portrait_1_1_lg,ronin_western_a,wyatt_western_quip_3,execution_041,1,BPOS,ui_loot_operator_west_ronin_1_1,ui_loot_operator_west_ronin_1_1_lg,a&OPERATORS/FULLNAME_PRICE,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_ronin_portrait_1_1_lg,0
37,infected_western,a&OPERATORS/INFECTED_WESTERN,0,SPECGRU,-1,,ui_operator_east_cdl_away_male_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_infected_mp,mp_operator_wyatt,ui_operator_east_cdl_away_male_portrait_1_1_lg,infected_western_a,wyatt_western_quip_3,execution_000,1,BPOS,ui_operator_east_cdl_away_male_torso,ui_operator_east_cdl_away_male_torso_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_cdl_away_male_portrait_1_1_lg,0
38,blackcell_eastern,a&OPERATORS/BLACKCELL_EASTERN,1,KORTAC,42,,ui_operator_east_black_cell_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_atom_mp,mp_operator_wyatt,ui_operator_east_black_cell_portrait_1_1_lg,blackcell_eastern_a,wyatt_western_quip_3,execution_051,1,BPOS,ui_loot_operator_east_blackcell_1_1,ui_loot_operator_east_blackcell_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_black_cell_portrait_1_1_lg,0
39,shredder_eastern,a&OPERATORS/SHREDDER_EASTERN,1,KORTAC,39,,ui_operator_east_shredder_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_shredder_mp,mp_operator_wyatt,ui_operator_east_shredder_portrait_1_1_lg,shredder_eastern_a,wyatt_western_quip_3,execution_057,1,BPOS,ui_loot_operator_east_shredder_1_1,ui_loot_operator_east_shredder_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_shredder_portrait_1_1_lg,0
40,alejandro_western,a&OPERATORS/ALEJANDRO_WESTERN,0,SPECGRU,40,,ui_operator_west_alejandro_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_MEXICAN,a&OPERATORS/LANGUAGE_SPANISH,1,a&OPERATORS/ALEJANDRO_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_alejandro_mp,mp_operator_wyatt,ui_operator_west_alejandro_portrait_1_1_lg,alejandro_western_a,wyatt_western_quip_3,execution_071,1,BPOS,ui_loot_operator_west_alejandro_1_1,ui_loot_operator_west_alejandro_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_alejandro_portrait_1_1_lg,0
41,valeria_eastern,a&OPERATORS/VALERIA_EASTERN,1,KORTAC,41,,ui_operator_east_valeria_portrait_1_1,0,icon_faction_jsof_large,wyat,1,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_MEXICAN,a&OPERATORS/LANGUAGE_SPANISH,1,a&OPERATORS/VALERIA_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_valeria_mp,mp_operator_wyatt,ui_operator_east_valeria_portrait_1_1_lg,valeria_eastern_a,wyatt_western_quip_3,execution_068,1,BPOS,ui_loot_operator_east_valeria_1_1,ui_loot_operator_east_valeria_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_valeria_portrait_1_1_lg,0
42,nickmercs_eastern,a&OPERATORS/NICKMERCS_EASTERN,1,KORTAC,44,,ui_operator_east_nick_mercs_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_nickmercs_mp,mp_operator_wyatt,ui_operator_east_nick_mercs_portrait_1_1_lg,nickmercs_eastern_a,wyatt_western_quip_3,execution_085,1,BPOS,ui_loot_operator_east_nick_mercs_1_1,ui_loot_operator_east_nick_mercs_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_nick_mercs_portrait_1_1_lg,0
43,kd_western,a&OPERATORS/KD_WESTERN,0,SPECGRU,45,,ui_operator_west_kevin_durant_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_kd_mp,mp_operator_wyatt,ui_operator_west_kevin_durant_portrait_1_1_lg,kd_western_a,wyatt_western_quip_3,execution_081,1,BPOS,ui_loot_operator_west_kevin_durant_1_1,ui_loot_operator_west_kevin_durant_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_kevin_durant_portrait_1_1_lg,0
44,alex_western,a&OPERATORS/ALEX_WESTERN_A,0,SPECGRU,46,,ui_operator_west_alex_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_AMERICAN,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/ALEX_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_alex_mp,mp_operator_wyatt,ui_operator_west_alex_portrait_1_1_lg,alex_western_a,wyatt_western_quip_3,execution_070,1,BPOS,ui_loot_operator_west_alex_1_1,ui_loot_operator_west_alex_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_alex_portrait_1_1_lg,0
45,tim_western,a&OPERATORS/TIM_WESTERN,0,SPECGRU,47,,ui_operator_west_tim_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_tim_mp,mp_operator_wyatt,ui_operator_west_tim_portrait_1_1_lg,tim_western_a,wyatt_western_quip_3,execution_083,1,BPOS,ui_loot_operator_west_tim_1_1,ui_loot_operator_west_tim_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_tim_portrait_1_1_lg,0
46,nikto_eastern,a&OPERATORS/NIKTO_EASTERN,1,KORTAC,48,,ui_operator_east_nikto_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/NIKTO_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_nikto_mp,mp_operator_wyatt,ui_operator_east_nikto_portrait_1_1_lg,nikto_eastern_a,wyatt_western_quip_3,execution_073,1,BPOS,ui_loot_operator_east_nikto_1_1,ui_loot_operator_east_nikto_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_nikto_portrait_1_1_lg,0
48,neotokyo_eastern,a&OPERATORS/NEOTOKYO_EASTERN,1,KORTAC,50,,ui_operator_east_anime_portrait_1_1,0,icon_faction_jsof_large,wyat,1,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_neotokyo_mp,mp_operator_wyatt,ui_operator_east_anime_portrait_1_1_lg,neotokyo_eastern_a,wyatt_western_quip_3,execution_053,1,BPOS,ui_loot_operator_east_anime_1_1,ui_loot_operator_east_anime_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_anime_portrait_1_1_lg,0
49,heather_eastern,a&OPERATORS/HEATHER_EASTERN,1,KORTAC,51,,ui_operator_east_blair_portrait_1_1,0,icon_faction_jsof_large,wyat,1,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_AMERICAN,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/HEATHER_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_heather_mp,mp_operator_wyatt,ui_operator_east_blair_portrait_1_1_lg,heather_eastern_a,wyatt_western_quip_3,execution_056,1,BPOS,ui_loot_operator_east_blair_1_1,ui_loot_operator_east_blair_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_blair_portrait_1_1_lg,0
50,freedom_western,a&OPERATORS/FREEDOM_WESTERN,0,SPECGRU,52,,ui_operator_west_freedom_portrait_2_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_freedom_mp,mp_operator_wyatt,ui_operator_west_freedom_portrait_2_1_lg,freedom_western_masked,wyatt_western_quip_3,execution_007,1,BPOS,ui_loot_operator_west_freedom_2_1,ui_loot_operator_west_freedom_2_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_freedom_portrait_2_1_lg,0
51,io_western,a&OPERATORS/IO_WESTERN,0,SPECGRU,53,,ui_operator_west_blackcell_portrait_2_1,0,icon_faction_jsof_large,wyat,1,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_io_mp,mp_operator_wyatt,ui_operator_west_blackcell_portrait_2_1_lg,io_western_a,wyatt_western_quip_3,execution_052,1,BPOS,ui_loot_operator_west_blackcell_2_1,ui_loot_operator_west_blackcell_2_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_blackcell_portrait_2_1_lg,0
52,homelander_eastern,a&OPERATORS/HOMELANDER_EASTERN,1,KORTAC,54,,ui_operator_east_homelander_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_AMERICAN,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_homelander_mp,mp_operator_wyatt,ui_operator_east_homelander_portrait_1_1_lg,homelander_eastern_a,wyatt_western_quip_3,execution_087,1,BPOS,ui_loot_operator_east_homelander_1_1,ui_loot_operator_east_homelander_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_homelander_portrait_1_1_lg,0
53,blacknoir_eastern,a&OPERATORS/BLACKNOIR_EASTERN,1,KORTAC,56,,ui_operator_east_blacknoir_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_blacknoir_mp,mp_operator_wyatt,ui_operator_east_blacknoir_portrait_1_1_lg,blacknoir_eastern_a,wyatt_western_quip_3,execution_058,1,BPOS,ui_loot_operator_east_blacknoir_1_1,ui_loot_operator_east_blacknoir_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_blacknoir_portrait_1_1_lg,0
54,starlight_western,a&OPERATORS/STARLIGHT_WESTERN,0,SPECGRU,57,,ui_operator_west_starlight_portrait_1_1,0,icon_faction_jsof_large,wyat,1,chr_menu_female_idle_01_AR,a&OPERATORS/CITIZENSHIP_AMERICAN,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_starlight_mp,mp_operator_wyatt,ui_operator_west_starlight_portrait_1_1_lg,starlight_western_a,wyatt_western_quip_3,execution_089,1,BPOS,ui_loot_operator_west_starlight_1_1,ui_loot_operator_west_starlight_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_starlight_portrait_1_1_lg,0
55,snoop_western,a&OPERATORS/SNOOP_WESTERN,0,SPECGRU,58,,ui_operator_west_snoop_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_AMERICAN,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_snoop_mp,mp_operator_wyatt,ui_operator_west_snoop_portrait_1_1_lg,snoop_western_a,wyatt_western_quip_3,execution_077,1,BPOS,ui_loot_operator_west_snoop_1_1,ui_loot_operator_west_snoop_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_snoop_portrait_1_1_lg,0
56,zoltan_eastern,a&OPERATORS/ZOLTAN_EASTERN,1,KORTAC,59,,ui_operator_east_zoltan_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_AMERICAN,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/ZOLTAN_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_zoltan_mp,mp_operator_wyatt,ui_operator_east_zoltan_portrait_1_1_lg,zoltan_eastern_a,wyatt_western_quip_3,execution_072,1,BPOS,ui_loot_operator_east_zoltan_1_1,ui_loot_operator_east_zoltan_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_zoltan_portrait_1_1_lg,0
57,tetiana_eastern,a&OPERATORS/TETIANA_EASTERN,1,KORTAC,60,,ui_operator_east_bullitt_portrait_1_1,0,icon_faction_jsof_large,wyat,1,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_tetiana_mp,mp_operator_wyatt,ui_operator_east_bullitt_portrait_1_1_lg,tetiana_eastern_a,wyatt_western_quip_3,execution_090,1,BPOS,ui_loot_operator_east_bullitt_1_1,ui_loot_operator_east_bullitt_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_bullitt_portrait_1_1_lg,0
58,nicki_eastern,a&OPERATORS/NICKI_EASTERN,1,KORTAC,61,,ui_operator_east_nima_portrait_1_1,0,icon_faction_jsof_large,wyat,1,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_AMERICAN,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_nicki_mp,mp_operator_wyatt,ui_operator_east_nima_portrait_1_1_lg,nicki_eastern_a,wyatt_western_quip_3,execution_074,1,BPOS,ui_loot_operator_east_nima_1_1,ui_loot_operator_east_nima_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_nima_portrait_1_1_lg,0
59,arthur_western,a&OPERATORS/ARTHUR_WESTERN,0,SPECGRU,62,,ui_operator_west_arthur_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_arthur_mp,mp_operator_wyatt,ui_operator_west_arthur_portrait_1_1_lg,arthur_western_a,wyatt_western_quip_3,execution_035,1,BPOS,ui_loot_operator_west_arthur_1_1,ui_loot_operator_west_arthur_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_arthur_portrait_1_1_lg,0
60,velikan_eastern,a&OPERATORS/VELIKAN_EASTERN,1,KORTAC,59,,ui_operator_east_velikan_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_velikan_mp,mp_operator_wyatt,ui_operator_east_velikan_portrait_1_1_lg,velikan_eastern_a,wyatt_western_quip_3,execution_086,1,BPOS,ui_loot_operator_east_velikan_1_1,ui_loot_operator_east_velikan_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_velikan_portrait_1_1_lg,0
61,graves_eastern,a&OPERATORS/GRAVES_EASTERN,1,KORTAC,61,,ui_operator_east_graves_portrait_pmc,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_AMERICAN,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/GRAVES_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_graves_mp,mp_operator_wyatt,ui_operator_east_graves_portrait_pmc_lg,graves_eastern_a,wyatt_western_quip_3,execution_088,1,BPOS,ui_loot_operator_east_graves_pmc,ui_loot_operator_east_graves_pmc_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_graves_portrait_pmc_lg,0
63,savage_eastern,a&OPERATORS/SAVAGE_EASTERN,1,KORTAC,61,,ui_operator_east_tws_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_BRITISH,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_savage_mp,mp_operator_wyatt,ui_operator_east_tws_portrait_1_1_lg,savage_eastern_a,wyatt_western_quip_3,execution_063,1,BPOS,ui_loot_operator_east_tws_1_1,ui_loot_operator_east_tws_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_tws_portrait_1_1_lg,0
64,lara_western,a&OPERATORS/LARA_WESTERN,0,SPECGRU,57,,ui_operator_west_lc_portrait_1_1,0,icon_faction_jsof_large,wyat,1,chr_menu_female_idle_01_AR,a&OPERATORS/CITIZENSHIP_BRITISH,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_lara_mp,mp_operator_wyatt,ui_operator_west_lc_portrait_1_1_lg,lara_western_a,wyatt_western_quip_3,execution_093,1,BPOS,ui_loot_operator_west_lc_1_1,ui_loot_operator_west_lc_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_lc_portrait_1_1_lg,0
65,mace_eastern,a&OPERATORS/MACE_EASTERN,1,KORTAC,63,,ui_operator_east_mace_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_AMERICAN,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/MACE_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_mace_mp,mp_operator_wyatt,ui_operator_east_mace_portrait_1_1_lg,mace_eastern_a,wyatt_western_quip_3,execution_069,1,BPOS,ui_loot_operator_east_mace_1_1,ui_loot_operator_east_mace_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_mace_portrait_1_1_lg,0
67,skeletor_eastern,a&OPERATORS/SKELETOR_EASTERN,1,KORTAC,67,,ui_operator_east_skeletor_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/LANGUAGE_ENGLISH,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_skeletor_mp,mp_operator_wyatt,ui_operator_east_skeletor_portrait_1_1_lg,skeletor_eastern_a,wyatt_western_quip_3,execution_096,1,BPOS,ui_loot_operator_east_skeletor_1_1,ui_loot_operator_east_skeletor_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_skeletor_portrait_1_1_lg,0
68,dune_eastern,a&OPERATORS/DUNE_EASTERN,1,KORTAC,68,,ui_operator_east_dune_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_dune_mp,mp_operator_wyatt,ui_operator_east_dune_portrait_1_1_lg,dune_eastern_a,wyatt_western_quip_3,execution_042,1,BPOS,ui_loot_operator_east_dune_1_1,ui_loot_operator_east_dune_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_east_dune_portrait_1_1_lg,0
69,hellsing_western,a&OPERATORS/HELLSING_WESTERN,0,SPECGRU,69,,ui_operator_west_hellsing_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_hellsing_mp,mp_operator_wyatt,ui_operator_west_hellsing_portrait_1_1_lg,hellsing_western_a,wyatt_western_quip_3,execution_094,1,BPOS,ui_loot_operator_west_hellsing_1_1,ui_loot_operator_west_hellsing_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_hellsing_portrait_1_1_lg,0
70,inarius_western,a&OPERATORS/INARIUS_WESTERN,0,SPECGRU,70,,ui_operator_west_inarius_portrait_1_1,0,icon_faction_jsof_large,wyat,0,chr_menu_male_idle_01_AR,a&OPERATORS/CITIZENSHIP_REDACTED,a&OPERATORS/CITIZENSHIP_REDACTED,1,a&OPERATORS/DEFAULT_BIO,a&OPERATORS/WYATT_CODENAME,2021-8-11 0-0-0 9,iw9_suit_inarius_mp,mp_operator_wyatt,ui_operator_west_inarius_portrait_1_1_lg,inarius_western_a,wyatt_western_quip_3,execution_062,1,BPOS,ui_loot_operator_west_inarius_1_1,ui_loot_operator_west_inarius_1_1_lg,a&OPERATORS/FULLNAME_REDACTED,,0,none,IW9|IW8|T9,WZ2,IW9,MGL,ui_operator_west_inarius_portrait_1_1_lg,0
